,1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,VIXCLS,시장금리국고채3년,WTI유(-1~-5),WTI유(-6~-10),WTI유(-11~-15),WTI유(-16~-20),금(-1~-5),금(-6~-10),금(-11~-15),금(-16~-20),구리_미국(-1~-5),구리_미국(-6~-10),구리_미국(-11~-15),구리_미국(-16~-20),미국_커피(-1~-5),미국_커피(-6~-10),미국_커피(-11~-15),미국_커피(-16~-20),돈육(-1~-5),돈육(-6~-10),돈육(-11~-15),돈육(-16~-20),미국_옥수수(-1~-5),미국_옥수수(-6~-10),미국_옥수수(-11~-15),미국_옥수수(-16~-20),코스피수익률표준편차(-1~-5),코스피수익률표준편차(-6~-10),코스피수익률표준편차(-11~-15),코스피수익률표준편차(-16~-20),나스닥수익률표준편차(-1~-5),나스닥수익률표준편차(-6~-10),나스닥수익률표준편차(-11~-15),나스닥수익률표준편차(-16~-20),원달러환율수익률표준편차(-1~-5),원달러환율수익률표준편차(-6~-10),원달러환율수익률표준편차(-11~-15),원달러환율수익률표준편차(-16~-20),cluster_k4
496,0.208971429,0.026577114,0.041925207,0.047454346,28.81,0.915,0.026832434,0.012821647,0.00926604,0.005398405,0.00495545,0.007778422,0.0146449,0.005598715,0.016499794,0.011405175,0.005130244,0.01016808,0.014083964,0.010905229,0.016734073,0.005639291,0.004277089,0.021436224,0.022424595,0.024956432,0.010133595,0.008407513,0.0114295,0.006839156,0.00939129,0.009434078,0.021784351,0.015234777,0.0288767611600148,0.0073486126224018,0.0061773270272138,0.0141955820548804,0.0027302811944138,0.0046590754297015,0.0034489362238738,0.0018076551423897,1
498,0.098736077,0.144090885,0.140411121,0.109506014,29.18,0.891,0.010074037,0.0178355,0.029902122,0.028036305,0.00319577,0.012068493,0.006362043,0.008579633,0.006284389,0.00796234,0.011047726,0.034505969,0.008781468,0.013014199,0.012341492,0.020673961,0.049599091,0.005362815,0.008083721,0.008624529,0.009789925,0.012904725,0.007950691,0.019110773,0.006294974,0.004428813,0.017181825,0.007875972,0.0136141882378367,0.0154111059655391,0.0162946314358547,0.0206256399188457,0.0037769445812382,0.0064406986801408,0.0039912899817291,0.0037763795998272,1
500,0.027381435,0.038684971,0.024833405,0.016265085,13.78,1.762,0.021669693,0.022848943,0.020237189,0.013610611,0.004932105,0.005685824,0.001367374,0.006247194,0.015754182,0.007563032,0.006297028,0.005088015,0.015550091,0.007942282,0.011968998,0.010737081,0.002266577,0.006557273,0.007943608,0.004920229,0.012306686,0.010983068,0.006224958,0.008066511,0.003155629,0.006665669,0.010398888,0.005545359,0.0078257925003055,0.0052077182805175,0.0093584199841666,0.0064461815733136,0.0075669316377755,0.003980702532255,0.0046347748637176,0.0050402023075919,0
501,0.136207606,0.032845061,0.01691721,0.154402451,29.98,4.35,0.020856822,0.02210503,0.01773995,0.028933462,0.008172051,0.011092616,0.003413696,0.00915403,0.007563149,0.009845387,0.009639115,0.010774009,0.006004207,0.0185294,0.019692669,0.016853213,0.044202363,0.005959844,0.01833134,0.008382865,0.003729331,0.013206445,0.008487473,0.004906821,0.016006159,0.010847872,0.017859787,0.013270596,0.0256822303279855,0.0143339765551929,0.0257357285938398,0.015243813393226,0.0063421756995841,0.0055202897768062,0.0075485372215814,0.0054986894289441,2
503,0.056618725,0.014430107,0.017569491,0.024542616,25.83,0.907,0.020783315,0.030797115,0.022121642,0.013146443,0.006699782,0.006057062,0.004795367,0.007959738,0.004511224,0.014435566,0.016176204,0.009098216,0.028806893,0.017933865,0.010794497,0.011019233,0.020017225,0.021186452,0.021917894,0.014308123,0.017045517,0.012052684,0.008761766,0.003065136,0.009575629,0.010337279,0.009703609,0.010856889,0.0145773380774678,0.0299729255829706,0.0064131443251675,0.0051493746695284,0.0035253090899509,0.0029603541638584,0.0047343958813914,0.0036422099136473,1
504,0.382154763,0.099450354,0.092242572,0.077778898,33.09,0.971,0.006978834,0.010767706,0.012833067,0.009160816,0.001463837,0.00734844,0.006279137,0.004852736,0.008806482,0.003946627,0.012704472,0.015636672,0.00937829,0.011720391,0.007320028,0.018044141,0.006874742,0.021633787,0.012371293,0.010557476,0.017668988,0.019627346,0.009164,0.023435088,0.016824259,0.021832252,0.018561461,0.012786926,0.0133667127430935,0.011650909486655,0.0137948014329421,0.0091452147625435,0.0035670397781922,0.0044817942170751,0.0032811449406055,0.0012128317945263,1
505,0.742103252,0.079319783,0.056259648,0.120351535,21.25,0.971,0.017527595,0.012762303,0.01819241,0.046239186,0.011333009,0.003439384,0.007600534,0.027921938,0.014534972,0.007565775,0.006270409,0.006040774,0.01758199,0.024431963,0.009248283,0.012592796,0.005380608,0.015959341,0.010965475,0.020925968,0.003652463,0.009341844,0.022984498,0.005741468,0.007547146,0.010000238,0.009397015,0.018112485,0.0088254234811655,0.0105300138923129,0.0240724874718927,0.0250994459407327,0.0035298382286842,0.0035445864671503,0.0022660235512779,0.0047993211097628,1
510,0.600249441,0.033625838,0.027232829,0.057772675,17.87,1.309,0.008479445,0.010160279,0.013198986,0.014159776,0.004576223,0.003853642,0.003930652,0.002045112,0.008962466,0.005969377,0.007257321,0.003800299,0.010784624,0.008957466,0.01155139,0.02746495,0.01616936,0.017532343,0.015304042,0.053630995,0.013264898,0.010374184,0.014964315,0.009818546,0.008052671,0.008433384,0.007372025,0.011230043,0.0090545774518563,0.006368091745479,0.004369610657072,0.0066328055696503,0.0025410480369959,0.0039468325655994,0.0028348833851634,0.0029449931094665,0
512,0.395889088,0.081206976,0.038803647,0.130253119,22.13,0.83,0.010571698,0.008295783,0.016408805,0.015758349,0.013209318,0.007837392,0.007705566,0.006366298,0.018903785,0.011111041,0.00279532,0.012218136,0.017032458,0.017913798,0.016101661,0.034231295,0.011795266,0.019895255,0.016476531,0.017878456,0.00718025,0.013789433,0.007724605,0.011416057,0.006179061,0.009302945,0.008333913,0.009593674,0.0087900500605652,0.0121998768369735,0.0178888625656349,0.012424112339896,0.0033426397189651,0.0038022432320699,0.0040475906938784,0.0027742753589097,1
513,0.134790512,0.019388399,0.022775096,0.020617153,16.27,1.259,0.022750421,0.021365757,0.008710033,0.010545724,0.010098739,0.005929642,0.009514195,0.004332362,0.013345006,0.006517055,0.00643633,0.004447934,0.008758313,0.017497709,0.009271572,0.010625002,0.020562211,0.037940439,0.020133614,0.029229311,0.010222289,0.009703898,0.006454357,0.017988261,0.009376345,0.009794587,0.006203024,0.007107964,0.0106835353447085,0.016837460793689,0.0187731421759915,0.0160249063954753,0.0026252949693883,0.0037718218701722,0.0056933852504921,0.0063650292796155,0
515,0.319037133,0.040640288,0.0580648949999999,0.040286201,20.52,3.248,0.01099855,0.009357694,0.025184186,0.023955668,0.00265888,0.005623222,0.009532452,0.004861247,0.012256704,0.010339026,0.013912053,0.00997951,0.012106855,0.037367399,0.012718766,0.007055789,0.006255074,0.007090727,0.011827003,0.013082342,0.007861093,0.009654814,0.011281426,0.005148024,0.007230412,0.010409984,0.015619137,0.011479349,0.0109207748357347,0.0143746642052211,0.0164571746140977,0.0146969454222605,0.0026581219070733,0.0079785971646554,0.0074456473130902,0.0057258999605261,2
518,0.10499049,0.007736601,0.046711059,0.009947713,25.76,1.249,0.015745692,0.02727733,0.012485426,0.010096001,0.006047378,0.003951801,0.00428528,0.005368187,0.007264019,0.016087494,0.008001896,0.015034161,0.013482512,0.014278786,0.023053936,0.025347458,0.009031448,0.029738026,0.005193305,0.002653197,0.024239786,0.018675346,0.01073646,0.009229744,0.006577346,0.007141414,0.006015167,0.004619411,0.0095573208748161,0.006280273523465,0.0044592168081253,0.0022313368418483,0.0043040920868762,0.0062907344953925,0.0069731030184445,0.0077176356115442,0
520,0.186173674,0.069922829,0.044939014,0.041523162,14.69,1.417,0.019872134,0.017121816,0.016200754,0.015410084,0.013556777,0.0065344,0.007804815,0.008915174,0.009562231,0.008051694,0.012809957,0.004646344,0.011184418,0.010992896,0.01903606,0.015763997,0.007430632,0.007768636,0.01014925,0.00758244,0.01868502,0.01299873,0.008759158,0.019800168,0.006614435,0.003587815,0.004822346,0.007950007,0.0075658096786695,0.0083684739216367,0.0035916638482641,0.0077030308494885,0.0059893499680081,0.0071275598155535,0.0089116637327639,0.0049696428914795,0
521,0.107377572,0.012443753,0.007436263,0.01677513,14.12,1.745,0.048500011,0.019727346,0.01763938,0.026609504,0.008882305,0.00830874,0.003615115,0.001579722,0.011170569,0.012123245,0.011154685,0.007436426,0.018269408,0.010802273,0.006144166,0.007501384,0.0114067,0.013435245,0.02015059,0.02188835,0.014555992,0.002791468,0.006058246,0.008785234,0.001089792,0.006663147,0.005787103,0.016319947,0.007496965466991,0.0049791704193626,0.0075205450138535,0.0126789496313855,0.0058167177697264,0.0082281799209001,0.003369604361433,0.0136431193729038,0
527,0.035015739,0.01984835,0.013004884,0.039973329,11.93,1.674,0.011054157,0.01263991,0.017041233,0.005713278,0.006272634,0.007389193,0.004366765,0.006706025,0.01471017,0.01329739,0.003413064,0.01196243,0.00610945,0.013131972,0.008632119,0.00216527,0.012488501,0.022541172,0.004647871,0.003018273,0.013316135,0.009170429,0.00441448,0.008659457,0.006191376,0.002616323,0.008692053,0.004143807,0.0048397166630988,0.0055444802203501,0.0046247877274447,0.0029422655591631,0.0103136843854363,0.0087959942788512,0.0100258637283809,0.0114763283955093,0
