,1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,VIXCLS,시장금리국고채3년,WTI유(-1~-5),WTI유(-6~-10),WTI유(-11~-15),WTI유(-16~-20),금(-1~-5),금(-6~-10),금(-11~-15),금(-16~-20),구리_미국(-1~-5),구리_미국(-6~-10),구리_미국(-11~-15),구리_미국(-16~-20),미국_커피(-1~-5),미국_커피(-6~-10),미국_커피(-11~-15),미국_커피(-16~-20),돈육(-1~-5),돈육(-6~-10),돈육(-11~-15),돈육(-16~-20),미국_옥수수(-1~-5),미국_옥수수(-6~-10),미국_옥수수(-11~-15),미국_옥수수(-16~-20),코스피수익률표준편차(-1~-5),코스피수익률표준편차(-6~-10),코스피수익률표준편차(-11~-15),코스피수익률표준편차(-16~-20),나스닥수익률표준편차(-1~-5),나스닥수익률표준편차(-6~-10),나스닥수익률표준편차(-11~-15),나스닥수익률표준편차(-16~-20),원달러환율수익률표준편차(-1~-5),원달러환율수익률표준편차(-6~-10),원달러환율수익률표준편차(-11~-15),원달러환율수익률표준편차(-16~-20)
379,0.720246577,0.050239656,0.019824278,0.032880268,16.11,1.417,0.011179882,0.025557296,0.010194535,0.007535028,0.006578546,0.007915344,0.000912619,0.006758279,0.007928782,0.010702984,0.019609843,0.0078734,0.023497768,0.006975816,0.010941858,0.01259558,0.017815351,0.013224136,0.018149856,0.084945169,0.015861458,0.006629195,0.012177388,0.009605081,0.008459836,0.014838797,0.003045914,0.006791533,0.0074924159416586,0.0095620568859723,0.0047191301059898,0.0050801948770319,0.0053084962471948,0.0069562838975687,0.0036165011273199,0.0021244475525262
380,0.068469979,0.050404087,0.041686173,0.029469781,16.91,1.677,0.016559428,0.018898074,0.030804781,0.012013902,0.004449196,0.00945243,0.014669876,0.002765632,0.00321326,0.018192198,0.013075849,0.008393516,0.00851589,0.005531261,0.004785605,0.019936076,0.007373219,0.007362577,0.036733941,0.013673024,0.00133249,0.006924278,0.01753194,0.009411992,0.004025611,0.010750021,0.004912832,0.012619938,0.0105360320331595,0.0156580404084348,0.0135301546207554,0.0097433161793561,0.0031621820722682,0.0080784422019567,0.0052829361921906,0.0062312269401524
382,0.103358807,0.021618349,0.051539519,0.049299422,12.02,1.3,0.025382402,0.014566099,0.02402198,0.012767816,0.008484038,0.003728814,0.005630856,0.005652334,0.000694558,0.001095871,0.008506111,0.005641043,0.013229372,0.00342791,0.022142766,0.015293968,0.019357473,0.006418233,0.027362958,0.011840029,0.01433152,0.010492938,0.008211252,0.00389513,0.005120238,0.002851773,0.004535012,0.002960876,0.0028407180553115,0.0043336899664759,0.0044664498952718,0.0033385994205824,0.0022551314107632,0.0049712974493616,0.0066975756750564,0.0055875726889468
383,0.705776723,0.15969557,0.080059965,0.020283417,21.2,1.115,0.031765106,0.030064175,0.014666647,0.024775908,0.004604995,0.002938678,0.010303721,0.005624727,0.007806126,0.010118907,0.016814127,0.023171766,0.021085008,0.02435864,0.008051628,0.010023606,0.006903975,0.01297492,0.013008482,0.003325315,0.012946915,0.011629166,0.014134926,0.01385586,0.006582273,0.01053829,0.010075757,0.025969347,0.0173322492668573,0.0122316477862545,0.0286047609530773,0.0252367019360158,0.0044949386743889,0.0041286745137242,0.0095569996449678,0.0110795662566036
384,0.086838338,0.018496351,0.019135386,0.007896328,12.62,1.53,0.015476192,0.006665042,0.01112053,0.006536189,0.007892942,0.00740645,0.003214045,0.002599398,0.004728895,0.008751439,0.007502478,0.006107905,0.011883703,0.015182659,0.021017164,0.01434415,0.023907021,0.01574804,0.017649722,0.015167397,0.006447736,0.007244446,0.001619119,0.007326849,0.007543087,0.002718356,0.007805548,0.008811085,0.00501181438709,0.0064194457851284,0.0074453746298534,0.0058974939491611,0.0030446281190984,0.0029306966161747,0.0038340047567304,0.0036644385745592
385,0.0283128949999999,0.011616497,0.023912277,0.041045365,12.67,1.221,0.033982177,0.029882666,0.016489402,0.028180701,0.008432749,0.003839587,0.008929031,0.004291011,0.012255658,0.007287959,0.004324478,0.009605795,0.021089773,0.012218959,0.003850697,0.01853995,0.003682883,0.004412759,0.001449328,0.004728668,0.025085862,0.027467141,0.016532118,0.01475278,0.006953821,0.011754896,0.016801615,0.006577346,0.0070127957811283,0.0078461896563997,0.0287459786859038,0.006212776466097,0.0039867454734497,0.00252319518947,0.0157340123982629,0.0043040920868762
388,0.026879676,0.016520805,0.010598679,0.137647968,23.62,1.615,0.028667388,0.037677908,0.025469598,0.025027531,0.01063849,0.010552919,0.004572362,0.007541593,0.017336091,0.01481898,0.009520687,0.023110548,0.013992418,0.006147113,0.02490483,0.006860668,0.010095991,0.023160148,0.007306454,0.002764728,0.011448823,0.018411104,0.014448091,0.006815464,0.013565602,0.011390905,0.01735515,0.010484207,0.0072202545632203,0.0055886408650435,0.0162021925735466,0.0232620147835293,0.0045115830360049,0.004056095016264,0.0062187372221076,0.0054303344189585
389,0.306248956,0.040632352,0.039179421,0.066916642,13.22,2.208,0.015576646,0.006799678,0.002426031,0.019661671,0.005453204,0.00073835,0.009249416,0.003425567,0.010372386,0.008313695,0.007534515,0.008870564,0.007970343,0.023931656,0.007822379,0.008363744,0.010555121,0.00962483,0.062744728,0.003409868,0.00725924,0.00785776,0.017866969,0.006729287,0.00318157,0.004862895,0.007124234,0.007873199,0.0045568525898074,0.0052282352387717,0.0060343420693199,0.0062614022721303,0.0029723802934081,0.0041035426200608,0.006454003955137,0.0058355466087678
390,0.589660525,0.0595394829999999,0.041225077,0.028191187,21.2,1.115,0.031765106,0.030064175,0.014666647,0.024775908,0.004604995,0.002938678,0.010303721,0.005624727,0.007806126,0.010118907,0.016814127,0.023171766,0.021085008,0.02435864,0.008051628,0.010023606,0.006903975,0.01297492,0.013008482,0.003325315,0.012946915,0.011629166,0.014134926,0.01385586,0.006582273,0.01053829,0.010075757,0.025969347,0.0173322492668573,0.0122316477862545,0.0286047609530773,0.0252367019360158,0.0044949386743889,0.0041286745137242,0.0095569996449678,0.0110795662566036
391,0.560245372,0.1178469219999999,0.08116745,0.131772937,13.84,1.745,0.014070876,0.029019456,0.00420888,0.012169595,0.006679327,0.007631005,0.002483731,0.010424649,0.005303209,0.011994611,0.002724734,0.005728168,0.011435424,0.021385696,0.013264873,0.003905232,0.006528341,0.007143462,0.011410848,0.003573249,0.01117556,0.012075396,0.006651745,0.001638712,0.010398888,0.005545359,0.006030183,0.005701823,0.0093584199841666,0.0064461815733136,0.0061388074550404,0.0123621742532157,0.0046347748637176,0.0050402023075919,0.0079360436378602,0.0026990013813426
395,0.020683157,0.018195247,0.042386106,0.041018569,14.99,1.381,0.006230994,0.017619654,0.023345437,0.013557148,0.005707561,0.005356448,0.004958147,0.003352582,0.010107676,0.008945545,0.007715954,0.006505068,0.018800766,0.018950145,0.012386745,0.02402572,0.009902805,0.022960689,0.010691638,0.004907429,0.00356512,0.006300425,0.016924771,0.002498004,0.006983352,0.006949164,0.01024895,0.00802336,0.0054999766166664,0.0069189719332071,0.007006050266428,0.0031964881924594,0.002133122581505,0.0013266464957409,0.0045399921052465,0.0035429100681644
398,0.035308172,0.0153262189999999,0.01818854,0.015787495,11.18,1.698,0.00759651,0.012975161,0.006941183,0.019437949,0.003817094,0.003068351,0.007684559,0.002937363,0.004399706,0.011628894,0.005529448,0.005246043,0.009223471,0.037797429,0.008445327,0.006469253,0.012033434,0.01043789,0.010976575,0.005767994,0.005600718,0.007281611,0.013229781,0.014049503,0.003701061,0.004078342,0.007613443,0.00595964,0.0128307944043526,0.0086752201438564,0.0089545501480595,0.005032684986222,0.0042045355105357,0.0035233516211923,0.0048791838199773,0.0030425980076951
399,0.242289263,0.067945515,0.019517992,0.010633062,17.36,1.161,0.017561069,0.018387712,0.021834597,0.006852875,0.003923784,0.007027281,0.005322242,0.007412059,0.010530104,0.016510765,0.007784909,0.015791962,0.006802353,0.02136171,0.007147081,0.023141516,0.011230164,0.015556189,0.00280596,0.002357957,0.024152606,0.0237121,0.030020678,0.018648861,0.00752995,0.010126294,0.008352284,0.007974054,0.0099607337233002,0.0183349391001186,0.0131528138467134,0.0078907519562404,0.0038811157701591,0.0069053108480735,0.0045870672063612,0.0048538738271762
400,0.278913897,0.016254015,0.030248025,0.024120365,14.33,1.729,0.027642848,0.030664249,0.009454887,0.01189157,0.007557945,0.01239866,0.002072198,0.005771623,0.013255503,0.00703758,0.008674665,0.006426157,0.010493227,0.00680955,0.005456886,0.014392126,0.014269766,0.013198896,0.01768599,0.014946257,0.011250548,0.009868851,0.006993945,0.008513225,0.003577334,0.00506424,0.005385796,0.006581953,0.0075096458853016,0.0112935535404895,0.009649387275548,0.010061818684481,0.0045333759126787,0.0070722246939436,0.0084454878584046,0.0056939971711848
401,0.182409602,0.038864032,0.02874079,0.036158083,13.05,1.515,0.004415862,0.011858589,0.020657782,0.00804694,0.00402355,0.011025394,0.005884916,0.002886041,0.003386546,0.01692647,0.008933319,0.001610199,0.019164068,0.010679741,0.012238401,0.017169074,0.017553378,0.028542311,0.01635256,0.011849198,0.008605849,0.007665845,0.00572108,0.00459834,0.006433008,0.005498903,0.003531948,0.00756947,0.0025309037829634,0.0058494795604161,0.0063239567314086,0.0074500996773398,0.0025988512226601,0.0037377105381827,0.0029069192381912,0.0035684453898204
403,0.145547425,0.046994595,0.047045935,0.03283996,17.22,1.906,0.025475996,0.003666337,0.011855459,0.015891578,0.012301132,0.006210002,0.00511295,0.004563709,0.005713899,0.007761139,0.012453912,0.016992241,0.011624541,0.01254423,0.022546155,0.012318314,0.017794226,0.013482265,0.025333667,0.01583817,0.006950689,0.011108548,0.01036676,0.011988641,0.009050396,0.00920951,0.004816205,0.011271638,0.0034072555688761,0.005977032778293,0.0069653156629493,0.0090138272235075,0.002405189758298,0.0046588979640184,0.0045188281664782,0.0047574120670641
404,0.113061474,0.0535954099999999,0.0143120579999999,0.028725111,10.28,1.73,0.012469964,0.012309629,0.014129409,0.009692301,0.004049417,0.004382617,0.003512128,0.004176739,0.003572127,0.016539399,0.004157414,0.00864188,0.009062294,0.022490426,0.007364348,0.013550247,0.006068148,0.008221698,0.060525132,0.001573118,0.009783343,0.01269148,0.019539664,0.024965611,0.009735851,0.003681188,0.003544628,0.003477723,0.0037087583906521,0.0028400783799968,0.004088353238301,0.0077114692255112,0.0062157545081144,0.0012235127526767,0.0043373123829309,0.0027134385872509
406,0.740629011,0.0582781429999999,0.043968489,0.058581422,15.01,1.836,0.005940174,0.007477978,0.012344792,0.010154311,0.003835671,0.01300188,0.000837178,0.003217428,0.004123395,0.019198861,0.012531959,0.01344614,0.008198846,0.028783424,0.010339162,0.03455731,0.010918881,0.047800632,0.007655009,0.008901304,0.009438749,0.017040479,0.005366476,0.005383589,0.008457987,0.015079904,0.008374801,0.004546156,0.0064545338144388,0.0075395566043534,0.0134295556474678,0.0142206262474698,0.005152752455454,0.0018685736232333,0.0030941498543571,0.0054410579038386
407,0.07674384,0.039938741,0.046888773,0.018785021,16.26,2.103,0.011855459,0.015891578,0.006606822,0.00674837,0.00511295,0.004563709,0.007489525,0.008948611,0.012453912,0.016992241,0.013051703,0.021535106,0.022546155,0.012318314,0.012628497,0.02387491,0.025333667,0.01583817,0.050555142,0.004045555,0.01036676,0.011988641,0.007833936,0.011785922,0.007067267,0.006412561,0.012825094,0.008952102,0.0086217099332385,0.0034340642247356,0.0099168569106414,0.0138734243625646,0.0045863256215603,0.0043963205298194,0.0045841729697497,0.0034798408660886
408,0.1955551,0.110420365,0.064109102,0.135777089,17.66,1.913,0.019254916,0.026160624,0.010640782,0.006348765,0.004247648,0.012661471,0.005453936,0.006103659,0.00917793,0.006856827,0.012415508,0.008003798,0.018911251,0.017212714,0.018877961,0.016633305,0.010388273,0.022773305,0.020929149,0.012404161,0.011761811,0.013826505,0.010356294,0.005761926,0.00524095,0.010494952,0.006564602,0.008457987,0.0094123293783359,0.0046219735740427,0.0066572199474525,0.0064545338144388,0.0129222332632407,0.0038157362498332,0.0038270170851917,0.005152752455454
409,0.532419382,0.006075936,0.0282523099999999,0.027777815,19.63,2.784,0.045150106,0.018589316,0.040286155,0.029131206,0.010869898,0.007641782,0.009289374,0.007312541,0.002705432,0.010069005,0.010878721,0.0147215,0.023731781,0.006806154,0.012670489,0.023185708,0.011512096,0.020770159,0.011994499,0.002613228,0.018727756,0.008259507,0.019569315,0.035011255,0.002060445,0.007350978,0.011669682,0.019545892,0.0149662362111607,0.0158896725637689,0.0276322914354947,0.0264984850773754,0.0064531021203042,0.0068301542606055,0.0087838083674999,0.0080244156750422
410,0.06245849,0.012873345,0.0155128009999999,0.021678376,17.36,1.161,0.017561069,0.018387712,0.021834597,0.006852875,0.003923784,0.007027281,0.005322242,0.007412059,0.010530104,0.016510765,0.007784909,0.015791962,0.006802353,0.02136171,0.007147081,0.023141516,0.011230164,0.015556189,0.00280596,0.002357957,0.024152606,0.0237121,0.030020678,0.018648861,0.00752995,0.010126294,0.008352284,0.007974054,0.0099607337233002,0.0183349391001186,0.0131528138467134,0.0078907519562404,0.0038811157701591,0.0069053108480735,0.0045870672063612,0.0048538738271762
411,0.056287272,0.009005942,0.021560775,0.010233865,9.58,2.094,0.016298528,0.010077291,0.008391967,0.009639471,0.005294426,0.005407075,0.00332434,0.009456517,0.021565219,0.010500914,0.007496055,0.005072596,0.012374836,0.017362861,0.002612015,0.005853935,0.003811274,0.014367439,0.008793043,0.021963901,0.006632713,0.007099983,0.005208732,0.002546052,0.009295522,0.008896722,0.002467534,0.004533206,0.0060705630901332,0.0079242199400729,0.0065278535197903,0.0029443075633714,0.0045717270728609,0.0042719644147422,0.0074344557444725,0.0024230711375656
412,0.347008919,0.090277644,0.02886264,0.027919312,15.65,3.478,0.020419116,0.020201923,0.01572003,0.009913041,0.008179451,0.004287709,0.008572035,0.006723516,0.002636335,0.019901516,0.015301099,0.011585613,0.012641775,0.011515224,0.00412563,0.019419613,0.027173089,0.006361896,0.015608879,0.054403726,0.007404199,0.009290397,0.014564946,0.028076353,0.005998763,0.00197073,0.003442223,0.006886139,0.0130410443040799,0.0113653233201282,0.0057979322188317,0.0120299285105974,0.0060254092692623,0.0056095210474728,0.0072689180734418,0.0062573939695107
413,0.098852719,0.053283797,0.034012601,0.016686671,15.43,1.889,0.014424498,0.006762212,0.006886631,0.016453204,0.004117788,0.012966743,0.000663081,0.003212839,0.017246369,0.02124189,0.011240878,0.009445565,0.010141688,0.027986159,0.010476623,0.020169507,0.016999252,0.048234677,0.002946428,0.008903471,0.012490629,0.016725893,0.004346238,0.004316598,0.006412561,0.012825094,0.008952102,0.006015597,0.0034340642247356,0.0099168569106414,0.0138734243625646,0.0114367903594197,0.0043963205298194,0.0045841729697497,0.0034798408660886,0.0053016833251342
414,0.024296646,0.041274108,0.010508949,0.018979858,12.65,1.367,0.004088761,0.010131989,0.008935511,0.006230994,0.004855626,0.002311573,0.003400535,0.005707561,0.002657599,0.007051201,0.005096504,0.010107676,0.026281802,0.035421061,0.025516675,0.018800766,0.004405948,0.074370866,0.005251824,0.009902805,0.002258249,0.027079843,0.014890646,0.00356512,0.00353215,0.007406221,0.006983352,0.006949164,0.0025995747342168,0.0034186592719093,0.0054999766166664,0.0069189719332071,0.0020180229843529,0.0067387923464721,0.0016512415276345,0.0009634500506635
415,0.078531064,0.030142412,0.035211291,0.037546278,15.97,1.781,0.01219708,0.017210679,0.021981386,0.013344857,0.002449904,0.001170981,0.002612578,0.006873009,0.004876239,0.005265785,0.014497533,0.016162505,0.009236373,0.014137322,0.026969041,0.013317641,0.005238616,0.012399274,0.009241444,0.011528988,0.004048428,0.002175915,0.008568715,0.006020968,0.007935666,0.005920097,0.004364643,0.010553632,0.0091769359693674,0.0143821483290273,0.0128238254617981,0.0099550872135268,0.0029241561372257,0.0049203848885009,0.0042859449741025,0.0024058096551035
417,0.066019255,0.014767261,0.028434803,0.016717356,11.68,2.083,0.009986291,0.007777106,0.009289915,0.015913846,0.005363612,0.002429149,0.00954518,0.006952501,0.005867053,0.011372558,0.005072596,0.008305638,0.01605109,0.006363524,0.005853935,0.009601372,0.011038237,0.009894755,0.021963901,0.022234166,0.004584282,0.004905506,0.002546052,0.012208762,0.00830287,0.002697159,0.004430885,0.002430993,0.0078905367452742,0.0046477642973132,0.0069244754135746,0.0052435556834039,0.0050879614800274,0.0033516937960176,0.0083932931782039,0.0016586721967618
419,0.542955518,0.041234512,0.023247624,0.096659774,15.1,2.036,0.003666337,0.011855459,0.015891578,0.006606822,0.006210002,0.00511295,0.004563709,0.007489525,0.007761139,0.012453912,0.016992241,0.013051703,0.01254423,0.022546155,0.012318314,0.012628497,0.013482265,0.025333667,0.01583817,0.050555142,0.011108548,0.01036676,0.011988641,0.007833936,0.009618065,0.005803399,0.006488821,0.015395603,0.0052705492172357,0.0066892157808221,0.0047799552579199,0.0070704733044426,0.0038813435529625,0.0047543795072155,0.0046018287471937,0.0018838756047892
420,0.2326672019999999,0.043472325,0.018447845,0.038054264,33.46,2.272,0.011126403,0.01218244,0.007402219,0.007514778,0.004823422,0.005596391,0.008284657,0.002415476,0.016021342,0.004318151,0.018070726,0.012469557,0.0119361,0.007940716,0.006398372,0.008466173,0.009405832,0.008739849,0.005720702,0.007192835,0.007657111,0.003888312,0.007129559,0.001906984,0.008834152,0.008801166,0.007565242,0.004815772,0.0217126764203327,0.0081485945255163,0.0063537485774123,0.0066640873842522,0.0110618198650974,0.0052326376042214,0.0028902819251846,0.0053975028938413
422,0.071523632,0.038818256,0.01312909,0.016065335,16.04,1.824,0.005833666,0.013891616,0.007737567,0.019461267,0.005813824,0.004482357,0.005071786,0.003589596,0.006892902,0.003916741,0.003712529,0.017264927,0.005820937,0.01064984,0.012768469,0.015238872,0.002904105,0.016407802,0.006356782,0.007938656,0.008477149,0.012555958,0.004733608,0.013310454,0.008672865,0.009820434,0.003947484,0.002765154,0.0036428104781079,0.0034102629428411,0.0015469917795674,0.002634565614073,0.0023117365368151,0.005860025020331,0.003391662940338,0.0043759361640107
424,0.709576847,0.02856146,0.135332579,0.020779966,22.87,2.222,0.011745814,0.015852396,0.010240207,0.017964328,0.009602637,0.0046005,0.004118019,0.002417397,0.007687078,0.008870046,0.006974725,0.013088991,0.009224101,0.005251669,0.013964354,0.002445386,0.020154899,0.015216781,0.007949144,0.002948874,0.004462959,0.009471689,0.007304004,0.008944041,0.016605589,0.004777662,0.006863046,0.011587755,0.0257395346333612,0.0083309803272425,0.009931190768665,0.0107723993504366,0.0090471399788012,0.0033837159994792,0.0080792534962145,0.0056073704710713
425,0.052289483,0.030204188,0.021021465,0.019367628,18.84,1.758,0.021189717,0.014141533,0.028061609,0.027200359,0.002173006,0.001572073,0.007252898,0.012426443,0.011711451,0.003399078,0.01293575,0.006720592,0.016827896,0.006861723,0.015334842,0.006614214,0.023885786,0.026632089,0.012913865,0.011414526,0.005568874,0.012678479,0.011031671,0.007933411,0.007148752,0.005431544,0.002556578,0.00691678,0.0105070217485314,0.005675108811339,0.0093249870136192,0.0136441023964474,0.0048478417641462,0.0076755146721059,0.0055157810974642,0.0060358305941112
426,0.096654643,0.029535606,0.032063032,0.010993089,16.99,1.736,0.017771913,0.015590405,0.014857899,0.01844475,0.00656795,0.00201892,0.006386603,0.007874195,0.009991616,0.007983953,0.011923035,0.00250133,0.014804476,0.01178305,0.011819042,0.010607891,0.035707446,0.029478715,0.014330439,0.007802528,0.003007957,0.012236269,0.006828117,0.009666403,0.009922814,0.005785271,0.004224185,0.006849959,0.014483429966175,0.0049079892569553,0.0077515899548756,0.0102557586083146,0.0048234677619901,0.0047304042679202,0.0059526254636469,0.0068526902257918
428,0.766668082,0.021311499,0.060308606,0.032771512,29.9,2.112,0.009977588,0.009352648,0.019515741,0.00950167,0.008658793,0.001363508,0.005449624,0.011246958,0.015696232,0.012894955,0.019007235,0.012994274,0.015561114,0.005024628,0.014242908,0.018637287,0.013214509,0.016972214,0.011447217,0.02469952,0.00801637,0.006495225,0.008839873,0.017133465,0.007489268,0.011184814,0.010107108,0.006823451,0.0134108919169487,0.0146960628046104,0.0167581334563215,0.0080685580447681,0.0029669108097891,0.004063374277027,0.0031124972775799,0.0031957495263668
429,0.053684821,0.0311543739999999,0.01591006,0.06785973,18.64,1.824,0.007023617,0.016572998,0.006542235,0.008874701,0.001244044,0.003324903,0.011353065,0.007461905,0.011429092,0.014788656,0.018725324,0.006510974,0.017837595,0.025155333,0.029338042,0.015186279,0.005281965,0.009385513,0.009625945,0.016208418,0.009492649,0.005141797,0.010124699,0.011373461,0.015395603,0.00894089,0.00430581,0.008958472,0.0070704733044426,0.0131689098172812,0.0158495169623337,0.0118776813657129,0.0018838756047892,0.0048604719269191,0.0033659792684174,0.0050836793133825
430,0.038654469,0.011744701,0.0139501609999999,0.023716071,20.57,1.766,0.004177653,0.026861395,0.007845438,0.059815622,0.004392624,0.003861258,0.008745543,0.00211528,0.007505618,0.013563258,0.008256038,0.017884241,0.007400036,0.023391711,0.011866076,0.017423669,0.045844943,0.01968147,0.005861775,0.016008914,0.005770225,0.004593083,0.006663026,0.013483479,0.006169067,0.005451141,0.017084772,0.008624055,0.0165416382945805,0.017605381724818,0.017531517903185,0.0070869812394218,0.0035838672507904,0.0039548128283131,0.0041154141934099,0.0038881262334244
433,0.161033,0.03274729,0.026998833,0.03936327,12.62,1.385,0.004470981,0.025628018,0.010635717,0.004415862,0.005574725,0.003465193,0.003778827,0.00402355,0.007097187,0.009039389,0.005353465,0.003386546,0.017133705,0.040259208,0.007785708,0.019164068,0.001698906,0.014373635,0.005695042,0.017553378,0.016565595,0.005836659,0.006194962,0.008605849,0.005449166,0.009988533,0.007863677,0.00583323,0.0059864321074223,0.0044987865828652,0.0025309037829634,0.0058494795604161,0.0045518914077385,0.0030061166889184,0.0025965139271348,0.004613726218908
434,0.101676571,0.054439645,0.031777004,0.069489604,16.08,1.655,0.018293433,0.021310869,0.030759379,0.012671717,0.005012685,0.008333836,0.017134034,0.002765971,0.009464697,0.010391048,0.0227153,0.008655064,0.004160457,0.006961611,0.00664628,0.020238918,0.006595121,0.007729283,0.037390904,0.013495708,0.004160577,0.006533326,0.01752694,0.009414538,0.007801979,0.010706882,0.00380438,0.012775841,0.0049602335429721,0.0137389061510624,0.0106511683329872,0.0145906333039279,0.0033733587111792,0.0073798296512488,0.0051056256091408,0.006530721668583
436,0.081814742,0.043036345,0.041178696,0.041757538,16.19,1.438,0.010376298,0.017614855,0.004791495,0.017365644,0.005156237,0.003312153,0.001713241,0.003910367,0.008738944,0.001689537,0.010639771,0.008458971,0.017517106,0.00827651,0.007440929,0.016882148,0.019773743,0.010755816,0.094015772,0.009214927,0.009942679,0.010706224,0.016290198,0.01362309,0.007693002,0.002643861,0.005981438,0.008136213,0.0072520805945282,0.0043077685211957,0.0079786736533134,0.0048086416217266,0.0058861734571842,0.0066224217437226,0.0085227100610741,0.0058681064553672
439,0.220216741,0.03976296,0.023668756,0.018931851,17.28,1.105,0.00843777,0.011019211,0.021829222,0.004368724,0.001296555,0.006322217,0.009113732,0.006930885,0.010100512,0.010442902,0.015225653,0.008609672,0.015076865,0.009683554,0.017328463,0.005459173,0.00780684,0.016195229,0.004151618,0.002512443,0.016418883,0.015944473,0.01492,0.018390459,0.009217675,0.002633954,0.00517192,0.004736038,0.0103314522261335,0.0100722529234171,0.0063798511869173,0.0095644660475695,0.0031648373658881,0.0018243977054013,0.0042875654016398,0.002743217437855
441,0.1019987109999999,0.084566205,0.10170353,0.13698382,17.69,1.397,0.040578229,0.017264303,0.013677724,0.025219456,0.002398635,0.005987386,0.003050312,0.002812917,0.015675145,0.008640031,0.013448111,0.014118276,0.044833968,0.01704602,0.008824506,0.014704914,0.00949851,0.027673211,0.006560298,0.006654226,0.012668371,0.089960132,0.009508407,0.026655402,0.006038833,0.009312198,0.004441407,0.003801431,0.0117621106330624,0.0065239911587251,0.0036866761173115,0.0043151892191137,0.0048005449905732,0.0042825020622143,0.0030443253574168,0.0030728843556909
442,0.2344237939999999,0.053326991,0.051257321,0.165439611,14.5,3.626,0.02809686,0.012392619,0.019626121,0.022402669,0.004178532,0.008039136,0.007413149,0.008269264,0.011198391,0.006770934,0.009987529,0.012115779,0.014225866,0.026851619,0.014504212,0.010730223,0.00362127,0.019316701,0.01603022,0.031459099,0.011988237,0.014898122,0.012783234,0.013876941,0.007408106,0.006689496,0.005661776,0.003463888,0.0053888623869137,0.0102839319376592,0.0130410443040799,0.0113653233201282,0.0078542599522477,0.0035278357079162,0.0060254092692623,0.0056095210474728
445,0.077514599,0.040877157,0.034179263,0.041054805,16.79,1.432,0.014893663,0.017436334,0.007830892,0.015930952,0.012173673,0.002614,0.010327691,0.002184613,0.006437046,0.006030526,0.022934981,0.007814168,0.009355411,0.019270923,0.067562889,0.051688772,0.003152691,0.006935891,0.008403247,0.006533949,0.009958086,0.013721814,0.012917129,0.013422672,0.006791533,0.007194157,0.007581884,0.007322448,0.0044882216112633,0.0075060792501509,0.0060282017476408,0.0033268226652577,0.0019572954836811,0.0053716984920907,0.0035562915812685,0.0045280007888441
446,0.1034399,0.06857089,0.03717327,0.028454525,12.0,2.022,0.009334972,0.008457229,0.010045197,0.018787116,0.005492497,0.004137859,0.002862877,0.004776145,0.007433315,0.020631171,0.012977054,0.012573861,0.013355024,0.008028703,0.031057963,0.013244646,0.010250902,0.014509733,0.019075532,0.018557312,0.011024249,0.006042743,0.017793535,0.017230573,0.005486491,0.007457214,0.004819262,0.005174119,0.0031342438719819,0.0097991547258723,0.0041598094929932,0.0058014403695241,0.002300149957992,0.00394669318649,0.007104098289666,0.0044713850472661
447,0.142979799,0.049076471,0.035546491,0.027122629,22.42,1.618,0.036620871,0.081077628,0.031036457,0.023649862,0.007096631,0.008637278,0.010067763,0.004968495,0.009729501,0.01194893,0.009557541,0.010605402,0.005309871,0.021982164,0.006338306,0.016854286,0.007390435,0.011560105,0.006855583,0.016427536,0.000740166,0.00680976,0.006399249,0.011436986,0.0129922,0.011185983,0.011078999,0.010561917,0.0197051111874722,0.0217594537650338,0.0149264354826311,0.0126545463668899,0.0031858963837353,0.0037662902289192,0.005742211794113,0.0050559696683684
450,0.127927421,0.033164409,0.016616257,0.042299173,23.62,1.615,0.028667388,0.037677908,0.025469598,0.025027531,0.01063849,0.010552919,0.004572362,0.007541593,0.017336091,0.01481898,0.009520687,0.023110548,0.013992418,0.006147113,0.02490483,0.006860668,0.010095991,0.023160148,0.007306454,0.002764728,0.011448823,0.018411104,0.014448091,0.006815464,0.013565602,0.011390905,0.01735515,0.010484207,0.0072202545632203,0.0055886408650435,0.0162021925735466,0.0232620147835293,0.0045115830360049,0.004056095016264,0.0062187372221076,0.0054303344189585
452,0.16892934,0.037603231,0.012153395,0.041522849,15.68,1.39,0.006305859,0.017619654,0.023862738,0.018162278,0.005668456,0.005380436,0.005735698,0.003208169,0.010269896,0.008916692,0.007718144,0.006599464,0.015973709,0.01593419,0.017052272,0.034198965,0.007538253,0.022871041,0.011060074,0.0142184,0.004363265,0.005482485,0.01702128,0.004953811,0.007032611,0.007033793,0.010192299,0.007997309,0.0064852364806694,0.0095172566078747,0.0031808288543493,0.0035309697251427,0.0021029435030997,0.0037862862233672,0.0021416354477645,0.0039102345080374
453,0.102625572,0.088975783,0.039854711,0.090610071,10.18,2.164,0.009577403,0.006011179,0.008907795,0.010579603,0.005302682,0.001121969,0.006857299,0.004270742,0.011069288,0.004364389,0.01824687,0.005000537,0.008250027,0.006592805,0.016058865,0.014130352,0.008167896,0.011467444,0.019928269,0.014023084,0.002163412,0.009424611,0.005442428,0.008012272,0.004027206,0.003881883,0.006576688,0.004970025,0.0107085280875759,0.0037365734906513,0.0018721819856863,0.003541137370111,0.0025437333803276,0.0030216999551967,0.0033856894408486,0.0012869583537849
