지수명,종가,대비,등락률,PER,PBR,배당수익률,거래일자
코스닥,840.59,11.28,1.36,67.13,1.99,0.55,2023-12-14
코스닥 150,1346.66,30.25,2.3,82.58,3.32,0.39,2023-12-14
코스닥 글로벌,1404.16,32.39,2.36,56.62,3.51,0.49,2023-12-14
코스닥 150 정보기술,813.05,21.77,2.75,30.9,3.02,0.58,2023-12-14
코스닥 150 헬스케어,2691.81,105.33,4.07,,4.44,0.21,2023-12-14
코스닥 150 커뮤니케이션서비스,2555.98,8.43,0.33,,2.0,0.5,2023-12-14
코스닥 150 소재,3774.4,35.1,0.94,35.97,3.28,0.32,2023-12-14
코스닥 150 산업재,417.46,15.24,3.79,62.33,3.68,0.35,2023-12-14
코스닥 150 필수소비재,623.57,11.64,1.9,105.07,1.01,1.08,2023-12-14
코스닥 150 자유소비재,734.07,2.52,0.34,8.78,0.9,1.55,2023-12-14
일반서비스,2710.61,41.66,1.56,,2.87,0.67,2023-12-14
제조,2821.37,60.91,2.21,59.57,2.12,0.49,2023-12-14
건설,70.34,0.13,0.19,8.35,0.59,2.11,2023-12-14
유통,460.29,0.62,0.13,42.56,1.88,0.61,2023-12-14
운송·창고,2819.81,1.19,0.04,2.47,0.31,1.82,2023-12-14
금융,1637.22,31.14,1.87,77.41,2.09,0.36,2023-12-14
오락·문화,578.38,8.96,1.53,50.77,2.26,0.42,2023-12-14
음식료·담배,6912.02,6.19,0.09,,1.05,1.0,2023-12-14
섬유·의류,80.85,0.18,0.22,7.94,0.8,2.0,2023-12-14
코스닥,838.31,2.28,0.27,66.97,1.99,0.55,2023-12-15
코스닥 150,1346.96,0.3,0.02,81.56,3.53,0.38,2023-12-15
코스닥 글로벌,1382.41,21.75,1.55,55.55,3.44,0.49,2023-12-15
코스닥 150 정보기술,803.42,9.63,1.18,32.21,3.17,0.57,2023-12-15
코스닥 150 헬스케어,2679.01,12.8,0.48,,4.66,0.21,2023-12-15
코스닥 150 커뮤니케이션서비스,2542.38,13.6,0.53,,1.94,0.5,2023-12-15
코스닥 150 소재,3838.73,64.33,1.7,38.16,3.64,0.24,2023-12-15
코스닥 150 산업재,418.73,1.27,0.3,81.27,4.42,0.24,2023-12-15
코스닥 150 필수소비재,605.12,18.45,2.96,,1.05,0.72,2023-12-15
코스닥 150 자유소비재,740.1,6.03,0.82,9.16,1.07,1.58,2023-12-15
일반서비스,2704.11,6.5,0.24,,2.87,0.67,2023-12-15
제조,2819.94,1.43,0.05,59.53,2.12,0.49,2023-12-15
건설,70.29,0.05,0.07,8.34,0.59,2.11,2023-12-15
유통,445.9,14.39,3.13,41.19,1.82,0.63,2023-12-15
운송·창고,2822.16,2.35,0.08,2.47,0.31,1.82,2023-12-15
금융,1701.84,64.62,3.95,80.64,2.18,0.35,2023-12-15
오락·문화,583.74,5.36,0.93,51.25,2.28,0.42,2023-12-15
음식료·담배,6729.96,182.06,2.63,,1.02,1.03,2023-12-15
섬유·의류,81.82,0.97,1.2,8.04,0.81,1.98,2023-12-15
코스닥,850.96,12.65,1.51,68.1,2.02,0.54,2023-12-18
코스닥 150,1372.39,25.43,1.89,83.1,3.6,0.37,2023-12-18
코스닥 글로벌,1395.78,13.37,0.97,56.09,3.47,0.49,2023-12-18
코스닥 150 정보기술,809.74,6.32,0.79,32.46,3.2,0.56,2023-12-18
코스닥 150 헬스케어,2728.24,49.23,1.84,,4.74,0.21,2023-12-18
코스닥 150 커뮤니케이션서비스,2563.51,21.13,0.83,,1.96,0.49,2023-12-18
코스닥 150 소재,3934.94,96.21,2.51,39.11,3.73,0.24,2023-12-18
코스닥 150 산업재,425.78,7.05,1.68,82.63,4.49,0.23,2023-12-18
코스닥 150 필수소비재,610.69,5.57,0.92,,1.06,0.72,2023-12-18
코스닥 150 자유소비재,740.73,0.63,0.09,9.17,1.07,1.58,2023-12-18
일반서비스,2732.11,28.0,1.04,,2.9,0.67,2023-12-18
제조,2856.47,36.53,1.3,60.31,2.14,0.48,2023-12-18
건설,69.88,0.41,0.58,8.3,0.59,2.12,2023-12-18
유통,446.93,1.03,0.23,41.29,1.83,0.63,2023-12-18
운송·창고,2870.76,48.6,1.72,2.51,0.31,1.79,2023-12-18
금융,1800.19,98.35,5.78,85.57,2.32,0.33,2023-12-18
오락·문화,593.25,9.51,1.63,53.79,2.37,0.41,2023-12-18
음식료·담배,6742.87,12.91,0.19,,1.02,1.03,2023-12-18
섬유·의류,82.48,0.66,0.81,8.1,0.81,1.96,2023-12-18
코스닥,858.3,7.34,0.86,68.69,2.04,0.54,2023-12-19
코스닥 150,1390.85,18.46,1.35,84.21,3.65,0.36,2023-12-19
코스닥 글로벌,1401.74,5.96,0.43,56.33,3.48,0.49,2023-12-19
코스닥 150 정보기술,811.63,1.89,0.23,32.54,3.2,0.56,2023-12-19
코스닥 150 헬스케어,2804.62,76.38,2.8,,4.87,0.2,2023-12-19
코스닥 150 커뮤니케이션서비스,2629.14,65.63,2.56,,2.01,0.48,2023-12-19
코스닥 150 소재,3957.63,22.69,0.58,39.34,3.75,0.24,2023-12-19
코스닥 150 산업재,420.58,5.2,1.22,81.62,4.44,0.24,2023-12-19
코스닥 150 필수소비재,633.75,23.06,3.78,,1.1,0.69,2023-12-19
코스닥 150 자유소비재,739.56,1.17,0.16,9.15,1.07,1.58,2023-12-19
일반서비스,2752.13,20.02,0.73,,2.92,0.66,2023-12-19
제조,2881.24,24.77,0.87,60.84,2.16,0.48,2023-12-19
건설,69.94,0.06,0.09,8.3,0.59,2.12,2023-12-19
유통,447.72,0.79,0.18,41.37,1.83,0.63,2023-12-19
운송·창고,2860.7,10.06,0.35,2.5,0.31,1.8,2023-12-19
금융,1880.14,79.95,4.44,89.57,2.42,0.31,2023-12-19
오락·문화,611.54,18.29,3.08,55.48,2.45,0.4,2023-12-19
음식료·담배,6923.06,180.19,2.67,,1.05,1.0,2023-12-19
섬유·의류,82.25,0.23,0.28,8.08,0.81,1.97,2023-12-19
코스닥,862.98,4.68,0.55,106.4,2.01,0.53,2023-12-20
코스닥 150,1395.37,4.52,0.32,127.84,3.6,0.36,2023-12-20
코스닥 글로벌,1407.69,5.95,0.42,80.39,3.45,0.48,2023-12-20
코스닥 150 정보기술,816.37,4.74,0.58,59.84,3.19,0.56,2023-12-20
코스닥 150 헬스케어,2834.3,29.68,1.06,,4.89,0.2,2023-12-20
코스닥 150 커뮤니케이션서비스,2643.87,14.73,0.56,,1.98,0.48,2023-12-20
코스닥 150 소재,3938.98,18.65,0.47,55.85,3.59,0.24,2023-12-20
코스닥 150 산업재,417.01,3.57,0.85,102.7,4.37,0.24,2023-12-20
코스닥 150 필수소비재,640.62,6.87,1.08,182.78,1.08,0.68,2023-12-20
코스닥 150 자유소비재,745.88,6.32,0.85,8.85,1.03,1.57,2023-12-20
일반서비스,2780.52,28.39,1.03,,2.9,0.65,2023-12-20
제조,2901.47,20.23,0.7,83.74,2.13,0.47,2023-12-20
건설,69.98,0.04,0.06,9.18,0.58,2.12,2023-12-20
유통,448.39,0.67,0.15,55.25,1.8,0.63,2023-12-20
운송·창고,2939.55,78.85,2.76,2.94,0.32,1.75,2023-12-20
금융,1879.17,0.97,0.05,86.32,2.4,0.31,2023-12-20
오락·문화,612.34,0.8,0.13,43.29,2.36,0.4,2023-12-20
음식료·담배,7026.71,103.65,1.5,52.62,1.06,0.96,2023-12-20
섬유·의류,82.23,0.02,0.02,10.97,0.81,1.97,2023-12-20
코스닥,859.44,3.54,0.41,105.94,2.0,0.54,2023-12-21
코스닥 150,1387.48,7.89,0.57,127.11,3.58,0.36,2023-12-21
코스닥 글로벌,1412.69,5.0,0.36,80.67,3.46,0.48,2023-12-21
코스닥 150 정보기술,823.06,6.69,0.82,60.33,3.22,0.55,2023-12-21
코스닥 150 헬스케어,2885.92,51.62,1.82,,4.98,0.2,2023-12-21
코스닥 150 커뮤니케이션서비스,2640.05,3.82,0.14,,1.98,0.48,2023-12-21
코스닥 150 소재,3881.42,57.56,1.46,55.03,3.53,0.24,2023-12-21
코스닥 150 산업재,408.55,8.46,2.03,100.62,4.28,0.24,2023-12-21
코스닥 150 필수소비재,612.91,27.71,4.33,174.87,1.04,0.71,2023-12-21
코스닥 150 자유소비재,739.55,6.33,0.85,8.77,1.02,1.58,2023-12-21
일반서비스,2953.6,173.08,6.22,,3.08,0.61,2023-12-21
제조,2869.55,31.92,1.1,82.77,2.1,0.48,2023-12-21
건설,69.85,0.13,0.19,9.16,0.58,2.12,2023-12-21
유통,445.64,2.75,0.61,54.92,1.79,0.63,2023-12-21
운송·창고,2895.04,44.51,1.51,2.9,0.31,1.78,2023-12-21
금융,1803.71,75.46,4.02,82.67,2.3,0.33,2023-12-21
오락·문화,605.59,6.75,1.1,42.81,2.33,0.4,2023-12-21
음식료·담배,6891.12,135.59,1.93,51.61,1.04,0.98,2023-12-21
섬유·의류,84.29,2.06,2.51,10.91,0.8,1.98,2023-12-21
코스닥,854.62,4.82,0.56,105.38,1.99,0.54,2023-12-22
코스닥 150,1369.78,17.7,1.28,125.59,3.54,0.37,2023-12-22
코스닥 글로벌,1397.5,15.19,1.08,79.81,3.43,0.49,2023-12-22
코스닥 150 정보기술,817.53,5.53,0.67,59.93,3.2,0.56,2023-12-22
코스닥 150 헬스케어,2908.39,22.47,0.78,,5.02,0.2,2023-12-22
코스닥 150 커뮤니케이션서비스,2540.3,99.75,3.78,,1.9,0.5,2023-12-22
코스닥 150 소재,3840.42,41.0,1.06,54.45,3.5,0.24,2023-12-22
코스닥 150 산업재,398.93,9.62,2.35,99.05,4.22,0.25,2023-12-22
코스닥 150 필수소비재,610.28,2.63,0.43,174.12,1.03,0.71,2023-12-22
코스닥 150 자유소비재,737.63,1.92,0.26,8.75,1.02,1.58,2023-12-22
일반서비스,2995.33,41.73,1.41,,3.13,0.6,2023-12-22
제조,2851.53,18.02,0.63,82.29,2.09,0.48,2023-12-22
건설,69.72,0.13,0.19,9.14,0.58,2.13,2023-12-22
유통,443.32,2.32,0.52,54.62,1.78,0.64,2023-12-22
운송·창고,2884.55,10.49,0.36,2.89,0.31,1.78,2023-12-22
금융,1758.19,45.52,2.52,80.48,2.23,0.34,2023-12-22
오락·문화,598.81,6.78,1.12,42.33,2.31,0.41,2023-12-22
음식료·담배,6837.04,54.08,0.78,51.2,1.04,0.99,2023-12-22
섬유·의류,85.66,1.37,1.63,10.91,0.8,1.98,2023-12-22
코스닥,848.34,6.28,0.73,104.63,1.98,0.54,2023-12-26
코스닥 150,1357.08,12.7,0.93,124.48,3.51,0.37,2023-12-26
코스닥 글로벌,1395.71,1.79,0.13,79.74,3.42,0.49,2023-12-26
코스닥 150 정보기술,819.46,1.93,0.24,60.13,3.21,0.56,2023-12-26
코스닥 150 헬스케어,2924.27,15.88,0.55,,5.05,0.19,2023-12-26
코스닥 150 커뮤니케이션서비스,2528.67,11.63,0.46,,1.89,0.5,2023-12-26
코스닥 150 소재,3750.73,89.69,2.34,53.18,3.41,0.25,2023-12-26
코스닥 150 산업재,389.11,9.82,2.46,96.62,4.11,0.25,2023-12-26
코스닥 150 필수소비재,608.27,2.01,0.33,173.55,1.03,0.71,2023-12-26
코스닥 150 자유소비재,731.38,6.25,0.85,8.67,1.01,1.6,2023-12-26
일반서비스,3127.04,131.71,4.4,,3.27,0.58,2023-12-26
제조,2809.24,42.29,1.48,81.06,2.06,0.49,2023-12-26
건설,69.45,0.27,0.39,9.11,0.58,2.14,2023-12-26
유통,441.22,2.1,0.47,54.37,1.77,0.64,2023-12-26
운송·창고,2848.32,36.23,1.26,2.85,0.31,1.81,2023-12-26
금융,1707.22,50.97,2.9,78.02,2.17,0.35,2023-12-26
오락·문화,589.34,9.47,1.58,41.66,2.27,0.42,2023-12-26
음식료·담배,6831.03,6.01,0.09,51.16,1.04,0.99,2023-12-26
섬유·의류,84.37,1.29,1.51,10.8,0.8,2.0,2023-12-26
코스닥,859.79,11.45,1.35,106.09,2.0,0.54,2023-12-27
코스닥 150,1384.38,27.3,2.01,126.99,3.58,0.36,2023-12-27
코스닥 글로벌,1427.1,31.39,2.25,81.54,3.5,0.48,2023-12-27
코스닥 150 정보기술,837.59,18.13,2.21,61.46,3.28,0.54,2023-12-27
코스닥 150 헬스케어,2991.96,67.69,2.31,,5.17,0.19,2023-12-27
코스닥 150 커뮤니케이션서비스,2583.25,54.58,2.16,,1.93,0.49,2023-12-27
코스닥 150 소재,3897.84,147.11,3.92,55.26,3.55,0.24,2023-12-27
코스닥 150 산업재,395.83,6.72,1.73,98.28,4.19,0.25,2023-12-27
코스닥 150 필수소비재,612.52,4.25,0.7,174.76,1.04,0.71,2023-12-27
코스닥 150 자유소비재,727.59,3.79,0.52,8.63,1.0,1.61,2023-12-27
일반서비스,3166.79,39.75,1.27,,3.31,0.57,2023-12-27
제조,2855.09,45.85,1.63,82.44,2.09,0.48,2023-12-27
건설,69.12,0.33,0.48,9.06,0.57,2.15,2023-12-27
유통,441.89,0.67,0.15,54.45,1.77,0.64,2023-12-27
운송·창고,2824.81,23.51,0.83,2.83,0.3,1.82,2023-12-27
금융,1708.28,1.06,0.06,78.07,2.17,0.35,2023-12-27
오락·문화,598.14,8.8,1.49,42.28,2.3,0.41,2023-12-27
음식료·담배,6809.01,22.02,0.32,50.99,1.03,0.99,2023-12-27
섬유·의류,82.39,1.98,2.35,10.86,0.8,1.99,2023-12-27
코스닥,866.57,6.78,0.79,106.97,2.02,0.53,2023-12-28
코스닥 150,1393.46,9.08,0.66,127.85,3.6,0.36,2023-12-28
코스닥 글로벌,1438.13,11.03,0.77,82.18,3.53,0.47,2023-12-28
코스닥 150 정보기술,844.59,7.0,0.84,61.97,3.31,0.54,2023-12-28
코스닥 150 헬스케어,3033.01,41.05,1.37,,5.24,0.19,2023-12-28
코스닥 150 커뮤니케이션서비스,2572.27,10.98,0.43,,1.93,0.49,2023-12-28
코스닥 150 소재,3912.6,14.76,0.38,55.47,3.56,0.24,2023-12-28
코스닥 150 산업재,397.19,1.36,0.34,98.76,4.21,0.25,2023-12-28
코스닥 150 필수소비재,621.38,8.86,1.45,177.29,1.05,0.7,2023-12-28
코스닥 150 자유소비재,734.06,6.47,0.89,8.71,1.01,1.59,2023-12-28
일반서비스,3241.18,74.39,2.35,,3.39,0.56,2023-12-28
제조,2884.57,29.48,1.03,83.33,2.12,0.48,2023-12-28
건설,69.29,0.17,0.25,9.08,0.57,2.14,2023-12-28
유통,444.2,2.31,0.52,54.73,1.78,0.63,2023-12-28
운송·창고,2849.03,24.22,0.86,2.85,0.31,1.81,2023-12-28
금융,1724.96,16.68,0.98,78.84,2.19,0.34,2023-12-28
오락·문화,600.97,2.83,0.47,42.48,2.31,0.41,2023-12-28
음식료·담배,6913.91,104.9,1.54,51.78,1.05,0.97,2023-12-28
섬유·의류,82.04,0.35,0.42,10.93,0.81,1.98,2023-12-28
코스닥,878.93,12.36,1.43,107.86,2.0,0.54,2024-01-02
코스닥 150,1407.9,14.44,1.04,127.07,3.55,0.37,2024-01-02
코스닥 글로벌,1440.41,2.28,0.16,80.34,3.35,0.5,2024-01-02
코스닥 150 정보기술,866.46,21.87,2.59,58.78,3.1,0.57,2024-01-02
코스닥 150 헬스케어,3095.69,62.68,2.07,,5.35,0.18,2024-01-02
코스닥 150 커뮤니케이션서비스,2561.75,10.52,0.41,,1.92,0.49,2024-01-02
코스닥 150 소재,3979.58,66.98,1.71,56.42,3.62,0.24,2024-01-02
코스닥 150 산업재,395.33,1.86,0.47,98.29,4.19,0.25,2024-01-02
코스닥 150 필수소비재,627.12,5.74,0.92,178.93,1.06,0.69,2024-01-02
코스닥 150 자유소비재,734.01,0.05,0.01,8.71,1.01,1.59,2024-01-02
일반서비스,3252.12,10.94,0.34,,2.55,0.73,2024-01-02
제조,2926.3,41.73,1.45,84.54,2.15,0.47,2024-01-02
건설,70.64,1.35,1.95,9.27,0.59,2.1,2024-01-02
유통,446.72,2.52,0.57,55.03,1.79,0.63,2024-01-02
운송·창고,2844.92,4.11,0.14,2.85,0.31,1.81,2024-01-02
금융,1716.76,8.2,0.48,78.44,2.18,0.34,2024-01-02
오락·문화,603.66,2.69,0.45,42.67,2.32,0.41,2024-01-02
음식료·담배,6977.2,63.29,0.92,52.25,1.06,0.97,2024-01-02
섬유·의류,82.5,0.46,0.56,11.03,0.81,1.96,2024-01-02
코스닥,871.57,7.36,0.84,106.93,1.98,0.54,2024-01-03
코스닥 150,1383.73,24.17,1.72,124.89,3.49,0.37,2024-01-03
코스닥 글로벌,1408.86,31.55,2.19,78.58,3.28,0.51,2024-01-03
코스닥 150 정보기술,849.41,17.05,1.97,57.62,3.03,0.58,2024-01-03
코스닥 150 헬스케어,3101.12,5.43,0.18,,5.36,0.18,2024-01-03
코스닥 150 커뮤니케이션서비스,2514.17,47.58,1.86,,1.88,0.5,2024-01-03
코스닥 150 소재,3937.27,42.31,1.06,55.82,3.58,0.24,2024-01-03
코스닥 150 산업재,382.09,13.24,3.35,95.0,4.05,0.26,2024-01-03
코스닥 150 필수소비재,606.76,20.36,3.25,173.12,1.03,0.71,2024-01-03
코스닥 150 자유소비재,730.14,3.87,0.53,8.66,1.01,1.6,2024-01-03
일반서비스,3235.63,16.49,0.51,,2.53,0.74,2024-01-03
제조,2901.62,24.68,0.84,83.8,2.13,0.47,2024-01-03
건설,70.24,0.4,0.57,9.21,0.58,2.11,2024-01-03
유통,447.74,1.02,0.23,55.17,1.8,0.63,2024-01-03
운송·창고,2844.71,0.21,0.01,2.85,0.31,1.81,2024-01-03
금융,1678.29,38.47,2.24,76.59,2.13,0.35,2024-01-03
오락·문화,597.49,6.17,1.02,42.23,2.3,0.41,2024-01-03
음식료·담배,6872.94,104.26,1.49,51.47,1.04,0.98,2024-01-03
섬유·의류,82.24,0.26,0.32,11.04,0.81,1.96,2024-01-03
코스닥,866.25,5.32,0.61,106.28,1.97,0.54,2024-01-04
코스닥 150,1371.76,11.97,0.87,123.81,3.46,0.37,2024-01-04
코스닥 글로벌,1419.89,11.03,0.78,79.2,3.31,0.5,2024-01-04
코스닥 150 정보기술,855.99,6.58,0.77,58.07,3.06,0.57,2024-01-04
코스닥 150 헬스케어,2942.56,158.56,5.11,,5.09,0.19,2024-01-04
코스닥 150 커뮤니케이션서비스,2487.36,26.81,1.07,,1.86,0.51,2024-01-04
코스닥 150 소재,3923.46,13.81,0.35,55.63,3.57,0.24,2024-01-04
코스닥 150 산업재,385.6,3.51,0.92,95.87,4.08,0.26,2024-01-04
코스닥 150 필수소비재,597.47,9.29,1.53,170.47,1.01,0.73,2024-01-04
코스닥 150 자유소비재,721.05,9.09,1.24,8.55,0.99,1.62,2024-01-04
일반서비스,3147.14,88.49,2.73,,2.46,0.76,2024-01-04
제조,2891.09,10.53,0.36,83.5,2.12,0.48,2024-01-04
건설,69.78,0.46,0.65,9.15,0.58,2.13,2024-01-04
유통,445.91,1.83,0.41,55.04,1.79,0.63,2024-01-04
운송·창고,2852.55,7.84,0.28,2.86,0.31,1.8,2024-01-04
금융,1702.54,24.25,1.44,77.73,2.16,0.35,2024-01-04
오락·문화,595.06,2.43,0.41,42.06,2.29,0.41,2024-01-04
음식료·담배,6879.42,6.48,0.09,51.52,1.04,0.98,2024-01-04
섬유·의류,81.08,1.16,1.41,10.93,0.81,1.98,2024-01-04
코스닥,878.33,12.08,1.39,107.83,2.0,0.54,2024-01-05
코스닥 150,1399.33,27.57,2.01,126.3,3.53,0.37,2024-01-05
코스닥 글로벌,1459.75,39.86,2.81,81.42,3.4,0.49,2024-01-05
코스닥 150 정보기술,854.37,1.62,0.19,57.96,3.05,0.58,2024-01-05
코스닥 150 헬스케어,2961.64,19.08,0.65,,5.12,0.19,2024-01-05
코스닥 150 커뮤니케이션서비스,2505.79,18.43,0.74,,1.88,0.5,2024-01-05
코스닥 150 소재,3982.22,58.76,1.5,56.46,3.62,0.24,2024-01-05
코스닥 150 산업재,402.34,16.74,4.34,100.03,4.26,0.24,2024-01-05
코스닥 150 필수소비재,598.86,1.39,0.23,170.86,1.01,0.72,2024-01-05
코스닥 150 자유소비재,718.63,2.42,0.34,8.52,0.99,1.63,2024-01-05
일반서비스,3145.06,2.08,0.07,,2.46,0.76,2024-01-05
제조,2955.98,64.89,2.24,85.46,2.17,0.46,2024-01-05
건설,69.34,0.44,0.63,9.09,0.58,2.14,2024-01-05
유통,445.23,0.68,0.15,54.96,1.79,0.63,2024-01-05
운송·창고,2823.18,29.37,1.03,2.83,0.3,1.82,2024-01-05
금융,1748.94,46.4,2.73,79.94,2.22,0.34,2024-01-05
오락·문화,600.55,5.49,0.92,42.45,2.31,0.41,2024-01-05
음식료·담배,6849.54,29.88,0.43,51.3,1.04,0.98,2024-01-05
섬유·의류,80.61,0.47,0.58,10.89,0.8,1.98,2024-01-05
코스닥,879.34,1.01,0.11,107.96,2.0,0.54,2024-01-08
코스닥 150,1389.98,9.35,0.67,125.47,3.5,0.37,2024-01-08
코스닥 글로벌,1451.64,8.11,0.56,80.97,3.38,0.49,2024-01-08
코스닥 150 정보기술,848.62,5.75,0.67,57.57,3.03,0.58,2024-01-08
코스닥 150 헬스케어,2930.88,30.76,1.04,,5.07,0.19,2024-01-08
코스닥 150 커뮤니케이션서비스,2529.98,24.19,0.97,,1.89,0.5,2024-01-08
코스닥 150 소재,3959.68,22.54,0.57,56.23,3.61,0.24,2024-01-08
코스닥 150 산업재,400.37,1.97,0.49,99.55,4.24,0.25,2024-01-08
코스닥 150 필수소비재,595.31,3.55,0.59,169.85,1.01,0.73,2024-01-08
코스닥 150 자유소비재,716.97,1.66,0.23,8.49,0.99,1.63,2024-01-08
일반서비스,3131.58,13.48,0.43,,2.45,0.76,2024-01-08
제조,2950.98,5.0,0.17,85.3,2.17,0.47,2024-01-08
건설,68.95,0.39,0.56,9.04,0.57,2.15,2024-01-08
유통,445.75,0.52,0.12,55.0,1.79,0.63,2024-01-08
운송·창고,2834.58,11.4,0.4,2.84,0.31,1.82,2024-01-08
금융,1717.68,31.26,1.79,78.41,2.18,0.34,2024-01-08
오락·문화,602.7,2.15,0.36,42.59,2.32,0.41,2024-01-08
음식료·담배,6830.36,19.18,0.28,51.15,1.04,0.99,2024-01-08
섬유·의류,81.13,0.52,0.65,10.95,0.81,1.97,2024-01-08
코스닥,884.64,5.3,0.6,108.61,2.01,0.53,2024-01-09
코스닥 150,1397.33,7.35,0.53,126.15,3.52,0.37,2024-01-09
코스닥 글로벌,1449.31,2.33,0.16,80.84,3.37,0.49,2024-01-09
코스닥 150 정보기술,851.35,2.73,0.32,57.76,3.04,0.58,2024-01-09
코스닥 150 헬스케어,3007.77,76.89,2.62,,5.2,0.19,2024-01-09
코스닥 150 커뮤니케이션서비스,2575.74,45.76,1.81,,1.93,0.49,2024-01-09
코스닥 150 소재,3984.69,25.01,0.63,56.59,3.63,0.24,2024-01-09
코스닥 150 산업재,396.53,3.84,0.96,98.59,4.2,0.25,2024-01-09
코스닥 150 필수소비재,600.92,5.61,0.94,172.0,1.02,0.72,2024-01-09
코스닥 150 자유소비재,724.23,7.26,1.01,8.58,1.0,1.62,2024-01-09
일반서비스,3226.8,95.22,3.04,,2.53,0.74,2024-01-09
제조,2948.84,2.14,0.07,85.22,2.16,0.47,2024-01-09
건설,69.15,0.2,0.29,9.07,0.57,2.15,2024-01-09
유통,448.83,3.08,0.69,55.37,1.8,0.63,2024-01-09
운송·창고,2856.27,21.69,0.77,2.86,0.31,1.8,2024-01-09
금융,1712.96,4.72,0.27,78.16,2.17,0.35,2024-01-09
오락·문화,613.98,11.28,1.87,43.4,2.36,0.4,2024-01-09
음식료·담배,6869.5,39.14,0.57,51.58,1.04,0.98,2024-01-09
섬유·의류,80.32,0.81,1.0,10.9,0.8,1.98,2024-01-09
코스닥,875.46,9.18,1.04,107.44,1.99,0.54,2024-01-10
코스닥 150,1381.42,15.91,1.14,124.71,3.48,0.37,2024-01-10
코스닥 글로벌,1437.21,12.1,0.83,80.16,3.35,0.5,2024-01-10
코스닥 150 정보기술,843.88,7.47,0.88,57.25,3.01,0.58,2024-01-10
코스닥 150 헬스케어,3002.54,5.23,0.17,,5.19,0.19,2024-01-10
코스닥 150 커뮤니케이션서비스,2538.96,36.78,1.43,,1.9,0.5,2024-01-10
코스닥 150 소재,3930.36,54.33,1.36,55.81,3.58,0.24,2024-01-10
코스닥 150 산업재,390.54,5.99,1.51,97.1,4.13,0.25,2024-01-10
코스닥 150 필수소비재,597.62,3.3,0.55,171.06,1.01,0.72,2024-01-10
코스닥 150 자유소비재,721.04,3.19,0.44,8.54,0.99,1.62,2024-01-10
일반서비스,3213.28,13.52,0.42,,2.52,0.74,2024-01-10
제조,2910.72,38.12,1.29,84.07,2.13,0.47,2024-01-10
건설,68.83,0.32,0.46,9.02,0.57,2.16,2024-01-10
유통,448.11,0.72,0.16,55.28,1.8,0.63,2024-01-10
운송·창고,2827.69,28.58,1.0,2.83,0.3,1.82,2024-01-10
금융,1683.6,29.36,1.71,76.7,2.13,0.35,2024-01-10
오락·문화,605.3,8.68,1.41,42.78,2.33,0.4,2024-01-10
음식료·담배,6829.7,39.8,0.58,51.28,1.04,0.98,2024-01-10
섬유·의류,79.03,1.29,1.61,10.74,0.79,2.01,2024-01-10
코스닥,882.53,7.07,0.81,108.32,2.01,0.53,2024-01-11
코스닥 150,1396.86,15.44,1.12,126.07,3.52,0.37,2024-01-11
코스닥 글로벌,1445.35,8.14,0.57,80.58,3.36,0.49,2024-01-11
코스닥 150 정보기술,845.13,1.25,0.15,57.33,3.02,0.58,2024-01-11
코스닥 150 헬스케어,2987.66,14.88,0.5,,5.16,0.19,2024-01-11
코스닥 150 커뮤니케이션서비스,2567.12,28.16,1.11,,1.92,0.49,2024-01-11
코스닥 150 소재,4009.41,79.05,2.01,56.94,3.66,0.23,2024-01-11
코스닥 150 산업재,393.18,2.64,0.68,97.76,4.16,0.25,2024-01-11
코스닥 150 필수소비재,605.92,8.3,1.39,173.44,1.03,0.71,2024-01-11
코스닥 150 자유소비재,725.3,4.26,0.59,8.59,1.0,1.61,2024-01-11
일반서비스,3200.41,12.87,0.4,,2.51,0.74,2024-01-11
제조,2931.94,21.22,0.73,84.68,2.15,0.47,2024-01-11
건설,69.13,0.3,0.44,9.06,0.57,2.15,2024-01-11
유통,448.57,0.46,0.1,55.35,1.8,0.63,2024-01-11
운송·창고,2831.62,3.93,0.14,2.84,0.31,1.82,2024-01-11
금융,1762.72,79.12,4.7,80.49,2.23,0.34,2024-01-11
오락·문화,606.3,1.0,0.17,42.85,2.33,0.4,2024-01-11
음식료·담배,6844.41,14.71,0.22,51.39,1.04,0.98,2024-01-11
섬유·의류,78.98,0.05,0.06,10.74,0.79,2.01,2024-01-11
코스닥,868.08,14.45,1.64,104.53,1.93,0.55,2024-01-12
코스닥 150,1369.06,27.8,1.99,123.6,3.45,0.38,2024-01-12
코스닥 글로벌,1421.17,24.18,1.67,71.56,3.1,0.55,2024-01-12
코스닥 150 정보기술,826.02,19.11,2.26,56.04,2.95,0.6,2024-01-12
코스닥 150 헬스케어,2929.63,58.03,1.94,,5.07,0.19,2024-01-12
코스닥 150 커뮤니케이션서비스,2474.57,92.55,3.61,,1.85,0.51,2024-01-12
코스닥 150 소재,3966.68,42.73,1.07,56.33,3.62,0.24,2024-01-12
코스닥 150 산업재,389.4,3.78,0.96,96.82,4.12,0.25,2024-01-12
코스닥 150 필수소비재,603.92,2.0,0.33,173.24,1.03,0.71,2024-01-12
코스닥 150 자유소비재,712.84,12.46,1.72,8.44,0.98,1.64,2024-01-12
일반서비스,3137.12,63.29,1.98,,2.46,0.76,2024-01-12
제조,2895.67,36.27,1.24,83.61,2.12,0.48,2024-01-12
건설,68.4,0.73,1.06,8.96,0.57,2.17,2024-01-12
