지수명,종가,대비,등락률,PER,PBR,배당수익률,거래일자
코스피 200 생활소비재,1450.86,24.27,1.7,25.28,1.42,1.12,2016-03-16
코스피 200 경기소비재,1718.68,5.03,0.29,9.62,1.2,1.22,2016-03-16
코스피 200 산업재,670.69,0.38,0.06,44.09,1.7,1.23,2016-03-16
코스피 200 헬스케어,2346.14,37.78,1.64,49.71,3.61,0.42,2016-03-16
음식료·담배,5432.31,19.06,0.35,39.39,1.88,0.7,2016-03-16
코스피,1987.99,13.09,0.66,16.05,1.12,1.31,2016-03-17
코스피 200,244.09,1.74,0.72,14.67,1.12,1.32,2016-03-17
코스피 100,1812.03,13.3,0.74,14.13,1.1,1.38,2016-03-17
코스피 50,1539.8,10.28,0.67,12.82,1.09,1.43,2016-03-17
코스피 200 중소형주,1133.93,5.2,0.46,22.6,1.41,0.82,2016-03-17
코스피 200 초대형제외 지수,224.28,1.69,0.76,,,,2016-03-17
코스피200제외 코스피지수,2645.45,12.51,0.48,,,,2016-03-17
코스피 200 커뮤니케이션서비스,1379.61,0.28,0.02,,,,2016-03-17
코스피 200 건설,276.29,5.6,2.07,23.02,0.91,0.95,2016-03-17
코스피 200 중공업,276.19,2.63,0.96,,0.53,0.78,2016-03-17
코스피 200 철강/소재,874.08,24.4,2.87,16.86,0.57,2.47,2016-03-17
코스피 200 에너지/화학,1274.59,39.16,3.17,455.54,1.32,0.82,2016-03-17
코스피 200 정보기술,1324.79,2.61,0.2,10.12,1.4,1.29,2016-03-17
코스피 200 금융,667.73,5.08,0.77,9.97,0.67,2.22,2016-03-17
코스피 200 생활소비재,1451.04,0.18,0.01,25.27,1.42,1.12,2016-03-17
코스피 200 경기소비재,1721.68,3.0,0.17,9.63,1.2,1.22,2016-03-17
코스피 200 산업재,669.81,0.88,0.13,44.19,1.71,1.23,2016-03-17
코스피 200 헬스케어,2348.34,2.2,0.09,49.77,3.61,0.42,2016-03-17
음식료·담배,5411.26,21.05,0.39,39.24,1.88,0.7,2016-03-17
코스피,1992.12,4.13,0.21,16.19,1.12,1.3,2016-03-18
코스피 200,244.63,0.54,0.22,14.69,1.12,1.32,2016-03-18
코스피 100,1816.38,4.35,0.24,14.16,1.1,1.37,2016-03-18
코스피 50,1544.62,4.82,0.31,12.85,1.09,1.43,2016-03-18
코스피 200 중소형주,1134.05,0.12,0.01,22.58,1.41,0.82,2016-03-18
코스피 200 초대형제외 지수,224.45,0.17,0.08,,,,2016-03-18
코스피200제외 코스피지수,2666.27,20.82,0.79,,,,2016-03-18
코스피 200 커뮤니케이션서비스,1376.27,3.34,0.24,,,,2016-03-18
코스피 200 건설,277.86,1.57,0.57,23.15,0.92,0.95,2016-03-18
코스피 200 중공업,277.66,1.47,0.53,,0.54,0.78,2016-03-18
코스피 200 철강/소재,889.21,15.13,1.73,17.14,0.58,2.43,2016-03-18
코스피 200 에너지/화학,1269.39,5.2,0.41,453.76,1.32,0.82,2016-03-18
코스피 200 정보기술,1331.09,6.3,0.48,10.18,1.41,1.29,2016-03-18
코스피 200 금융,665.21,2.52,0.38,9.91,0.66,2.23,2016-03-18
코스피 200 생활소비재,1445.84,5.2,0.36,25.18,1.42,1.12,2016-03-18
코스피 200 경기소비재,1725.44,3.76,0.22,9.63,1.2,1.22,2016-03-18
코스피 200 산업재,669.19,0.62,0.09,44.2,1.71,1.23,2016-03-18
코스피 200 헬스케어,2367.45,19.11,0.81,50.18,3.64,0.41,2016-03-18
음식료·담배,5422.82,11.56,0.21,39.32,1.88,0.7,2016-03-18
코스피,1989.76,2.36,0.12,16.15,1.12,1.3,2016-03-21
코스피 200,244.28,0.35,0.14,14.66,1.12,1.32,2016-03-21
코스피 100,1814.52,1.86,0.1,14.13,1.1,1.38,2016-03-21
코스피 50,1545.5,0.88,0.06,12.85,1.09,1.43,2016-03-21
코스피 200 중소형주,1127.33,6.72,0.59,22.43,1.4,0.83,2016-03-21
코스피 200 초대형제외 지수,224.32,0.13,0.06,,,,2016-03-21
코스피200제외 코스피지수,2677.35,11.08,0.42,,,,2016-03-21
코스피 200 커뮤니케이션서비스,1374.2,2.07,0.15,,,,2016-03-21
코스피 200 건설,277.83,0.03,0.01,23.1,0.91,0.95,2016-03-21
코스피 200 중공업,270.84,6.82,2.46,,0.52,0.8,2016-03-21
코스피 200 철강/소재,883.11,6.1,0.69,17.02,0.57,2.45,2016-03-21
코스피 200 에너지/화학,1272.13,2.74,0.22,454.73,1.32,0.82,2016-03-21
코스피 200 정보기술,1333.16,2.07,0.16,10.16,1.4,1.29,2016-03-21
코스피 200 금융,665.64,0.43,0.06,9.91,0.66,2.23,2016-03-21
코스피 200 생활소비재,1434.9,10.94,0.76,24.98,1.41,1.13,2016-03-21
코스피 200 경기소비재,1738.43,12.99,0.75,9.68,1.21,1.21,2016-03-21
코스피 200 산업재,662.99,6.2,0.93,43.75,1.69,1.24,2016-03-21
코스피 200 헬스케어,2373.52,6.07,0.26,50.4,3.66,0.41,2016-03-21
음식료·담배,5341.09,81.73,1.51,38.73,1.85,0.71,2016-03-21
코스피,1996.81,7.05,0.35,16.21,1.12,1.3,2016-03-22
코스피 200,245.41,1.13,0.46,14.72,1.13,1.32,2016-03-22
코스피 100,1823.81,9.29,0.51,14.2,1.1,1.37,2016-03-22
코스피 50,1553.82,8.32,0.54,12.92,1.1,1.42,2016-03-22
코스피 200 중소형주,1126.05,1.28,0.11,22.43,1.4,0.83,2016-03-22
코스피 200 초대형제외 지수,225.54,1.22,0.54,,,,2016-03-22
코스피200제외 코스피지수,2670.71,6.64,0.25,,,,2016-03-22
코스피 200 커뮤니케이션서비스,1370.61,3.59,0.26,,,,2016-03-22
코스피 200 건설,284.01,6.18,2.22,23.56,0.93,0.93,2016-03-22
코스피 200 중공업,277.87,7.03,2.6,,0.54,0.78,2016-03-22
코스피 200 철강/소재,879.69,3.42,0.39,16.95,0.57,2.46,2016-03-22
코스피 200 에너지/화학,1268.09,4.04,0.32,453.06,1.32,0.83,2016-03-22
코스피 200 정보기술,1349.86,16.7,1.25,10.24,1.42,1.28,2016-03-22
코스피 200 금융,663.67,1.97,0.3,9.9,0.66,2.24,2016-03-22
코스피 200 생활소비재,1423.44,11.46,0.8,24.76,1.39,1.14,2016-03-22
코스피 200 경기소비재,1771.98,33.55,1.93,9.86,1.23,1.19,2016-03-22
코스피 200 산업재,669.42,6.43,0.97,44.25,1.71,1.23,2016-03-22
코스피 200 헬스케어,2355.74,17.78,0.75,50.04,3.63,0.41,2016-03-22
음식료·담배,5328.42,12.67,0.24,38.64,1.85,0.71,2016-03-22
코스피,1995.12,1.69,0.08,16.19,1.12,1.3,2016-03-23
코스피 200,245.23,0.18,0.07,14.71,1.12,1.32,2016-03-23
코스피 100,1821.91,1.9,0.1,14.18,1.1,1.37,2016-03-23
코스피 50,1551.27,2.55,0.16,12.89,1.1,1.42,2016-03-23
코스피 200 중소형주,1129.04,2.99,0.27,22.46,1.4,0.83,2016-03-23
코스피 200 초대형제외 지수,224.87,0.67,0.3,,,,2016-03-23
코스피200제외 코스피지수,2673.55,2.84,0.11,,,,2016-03-23
코스피 200 커뮤니케이션서비스,1372.43,1.82,0.13,,,,2016-03-23
코스피 200 건설,288.95,4.94,1.74,23.91,0.95,0.92,2016-03-23
코스피 200 중공업,272.27,5.6,2.02,,0.53,0.79,2016-03-23
코스피 200 철강/소재,882.59,2.9,0.33,17.02,0.57,2.45,2016-03-23
코스피 200 에너지/화학,1265.3,2.79,0.22,452.78,1.32,0.83,2016-03-23
코스피 200 정보기술,1346.09,3.77,0.28,10.26,1.42,1.28,2016-03-23
코스피 200 금융,663.69,0.02,0.0,9.9,0.66,2.24,2016-03-23
코스피 200 생활소비재,1420.94,2.5,0.18,24.71,1.39,1.14,2016-03-23
코스피 200 경기소비재,1759.65,12.33,0.7,9.79,1.22,1.2,2016-03-23
코스피 200 산업재,663.96,5.46,0.82,43.99,1.7,1.23,2016-03-23
코스피 200 헬스케어,2357.82,2.08,0.09,50.05,3.63,0.41,2016-03-23
음식료·담배,5316.03,12.39,0.23,38.55,1.84,0.71,2016-03-23
코스피,1985.97,9.15,0.46,16.12,1.12,1.31,2016-03-24
코스피 200,244.08,1.15,0.47,14.64,1.12,1.33,2016-03-24
코스피 100,1813.18,8.73,0.48,14.12,1.1,1.38,2016-03-24
코스피 50,1544.45,6.82,0.44,12.84,1.09,1.43,2016-03-24
코스피 200 중소형주,1125.1,3.94,0.35,22.36,1.4,0.83,2016-03-24
코스피 200 초대형제외 지수,223.4,1.47,0.65,,,,2016-03-24
코스피200제외 코스피지수,2662.26,11.29,0.42,,,,2016-03-24
코스피 200 커뮤니케이션서비스,1359.34,13.09,0.95,,,,2016-03-24
코스피 200 건설,290.25,1.3,0.45,24.0,0.95,0.91,2016-03-24
코스피 200 중공업,266.11,6.16,2.26,,0.52,0.81,2016-03-24
코스피 200 철강/소재,866.26,16.33,1.85,16.67,0.56,2.5,2016-03-24
코스피 200 에너지/화학,1275.61,10.31,0.81,456.12,1.33,0.82,2016-03-24
코스피 200 정보기술,1329.02,17.07,1.27,10.21,1.41,1.28,2016-03-24
코스피 200 금융,657.59,6.1,0.92,9.8,0.66,2.26,2016-03-24
코스피 200 생활소비재,1430.49,9.55,0.67,24.86,1.4,1.14,2016-03-24
코스피 200 경기소비재,1739.62,20.03,1.14,9.68,1.21,1.21,2016-03-24
코스피 200 산업재,657.64,6.32,0.95,43.5,1.68,1.25,2016-03-24
코스피 200 헬스케어,2343.21,14.61,0.62,49.74,3.61,0.42,2016-03-24
음식료·담배,5268.34,47.69,0.9,38.2,1.83,0.72,2016-03-24
코스피,1983.81,2.16,0.11,16.1,1.12,1.31,2016-03-25
코스피 200,243.79,0.29,0.12,14.62,1.12,1.33,2016-03-25
코스피 100,1808.99,4.19,0.23,14.09,1.09,1.38,2016-03-25
코스피 50,1541.25,3.2,0.21,12.82,1.09,1.43,2016-03-25
코스피 200 중소형주,1138.8,13.7,1.22,22.63,1.41,0.82,2016-03-25
코스피 200 초대형제외 지수,222.8,0.6,0.27,,,,2016-03-25
코스피200제외 코스피지수,2655.75,6.51,0.24,,,,2016-03-25
코스피 200 커뮤니케이션서비스,1354.08,5.26,0.39,,,,2016-03-25
코스피 200 건설,288.32,1.93,0.66,23.86,0.94,0.92,2016-03-25
코스피 200 중공업,263.54,2.57,0.97,,0.51,0.82,2016-03-25
코스피 200 철강/소재,864.33,1.93,0.22,16.65,0.56,2.5,2016-03-25
코스피 200 에너지/화학,1293.13,17.52,1.37,462.45,1.35,0.81,2016-03-25
코스피 200 정보기술,1312.63,16.39,1.23,10.15,1.4,1.29,2016-03-25
코스피 200 금융,654.31,3.28,0.5,9.78,0.66,2.26,2016-03-25
코스피 200 생활소비재,1433.06,2.57,0.18,24.93,1.4,1.13,2016-03-25
코스피 200 경기소비재,1732.43,7.19,0.41,9.65,1.2,1.22,2016-03-25
코스피 200 산업재,652.88,4.76,0.72,43.2,1.67,1.25,2016-03-25
코스피 200 헬스케어,2406.36,63.15,2.7,51.05,3.71,0.41,2016-03-25
음식료·담배,5282.94,14.6,0.28,38.31,1.83,0.72,2016-03-25
코스피,1982.54,1.27,0.06,16.09,1.12,1.31,2016-03-28
코스피 200,243.95,0.16,0.07,14.63,1.12,1.33,2016-03-28
코스피 100,1810.63,1.64,0.09,14.09,1.09,1.38,2016-03-28
코스피 50,1542.95,1.7,0.11,12.83,1.09,1.43,2016-03-28
코스피 200 중소형주,1136.33,2.47,0.22,22.6,1.41,0.82,2016-03-28
코스피 200 초대형제외 지수,222.71,0.09,0.04,,,,2016-03-28
코스피200제외 코스피지수,2635.7,20.05,0.75,,,,2016-03-28
코스피 200 커뮤니케이션서비스,1357.84,3.76,0.28,,,,2016-03-28
코스피 200 건설,290.75,2.43,0.84,24.05,0.95,0.91,2016-03-28
코스피 200 중공업,265.27,1.73,0.66,,0.51,0.81,2016-03-28
코스피 200 철강/소재,871.36,7.03,0.81,16.77,0.57,2.48,2016-03-28
코스피 200 에너지/화학,1289.95,3.18,0.25,461.78,1.34,0.81,2016-03-28
코스피 200 정보기술,1305.78,6.85,0.52,10.14,1.4,1.29,2016-03-28
코스피 200 금융,656.75,2.44,0.37,9.81,0.66,2.25,2016-03-28
코스피 200 생활소비재,1425.37,7.69,0.54,24.76,1.39,1.14,2016-03-28
코스피 200 경기소비재,1738.41,5.98,0.35,9.69,1.21,1.21,2016-03-28
코스피 200 산업재,656.86,3.98,0.61,43.45,1.68,1.25,2016-03-28
코스피 200 헬스케어,2402.76,3.6,0.15,51.03,3.7,0.41,2016-03-28
음식료·담배,5228.2,54.74,1.04,37.91,1.81,0.72,2016-03-28
코스피,1994.91,12.37,0.62,16.19,1.12,1.3,2016-03-29
코스피 200,245.53,1.58,0.65,14.72,1.13,1.32,2016-03-29
코스피 100,1822.84,12.21,0.67,14.18,1.1,1.37,2016-03-29
코스피 50,1553.49,10.54,0.68,12.91,1.1,1.42,2016-03-29
코스피 200 중소형주,1139.91,3.58,0.32,22.65,1.41,0.82,2016-03-29
코스피 200 초대형제외 지수,224.71,2.0,0.9,,,,2016-03-29
코스피200제외 코스피지수,2658.46,22.76,0.86,,,,2016-03-29
코스피 200 커뮤니케이션서비스,1371.46,13.62,1.0,,,,2016-03-29
코스피 200 건설,291.95,1.2,0.41,24.15,0.96,0.91,2016-03-29
코스피 200 중공업,271.95,6.68,2.52,,0.53,0.79,2016-03-29
코스피 200 철강/소재,880.8,9.44,1.08,16.99,0.57,2.45,2016-03-29
코스피 200 에너지/화학,1311.38,21.43,1.66,469.12,1.36,0.8,2016-03-29
코스피 200 정보기술,1318.67,12.89,0.99,10.18,1.41,1.29,2016-03-29
코스피 200 금융,663.84,7.09,1.08,9.9,0.66,2.23,2016-03-29
코스피 200 생활소비재,1429.77,4.4,0.31,24.8,1.4,1.14,2016-03-29
코스피 200 경기소비재,1747.1,8.69,0.5,9.73,1.21,1.21,2016-03-29
코스피 200 산업재,655.74,1.12,0.17,43.4,1.68,1.25,2016-03-29
코스피 200 헬스케어,2415.86,13.1,0.55,51.36,3.73,0.4,2016-03-29
음식료·담배,5187.02,41.18,0.79,37.61,1.8,0.73,2016-03-29
코스피,2002.14,7.23,0.36,16.26,1.13,1.3,2016-03-30
코스피 200,246.54,1.01,0.41,14.77,1.13,1.31,2016-03-30
코스피 100,1830.75,7.91,0.43,14.24,1.11,1.37,2016-03-30
코스피 50,1561.12,7.63,0.49,12.97,1.1,1.41,2016-03-30
코스피 200 중소형주,1141.52,1.61,0.14,22.67,1.41,0.82,2016-03-30
코스피 200 초대형제외 지수,225.05,0.34,0.15,,,,2016-03-30
코스피200제외 코스피지수,2664.59,6.13,0.23,,,,2016-03-30
코스피 200 커뮤니케이션서비스,1382.96,11.5,0.84,,,,2016-03-30
코스피 200 건설,293.86,1.91,0.65,24.32,0.96,0.9,2016-03-30
코스피 200 중공업,271.42,0.53,0.19,,0.53,0.8,2016-03-30
코스피 200 철강/소재,894.72,13.92,1.58,17.24,0.58,2.41,2016-03-30
코스피 200 에너지/화학,1337.57,26.19,2.0,477.82,1.39,0.78,2016-03-30
코스피 200 정보기술,1330.11,11.44,0.87,10.29,1.42,1.27,2016-03-30
코스피 200 금융,659.74,4.1,0.62,9.86,0.66,2.24,2016-03-30
코스피 200 생활소비재,1428.06,1.71,0.12,24.75,1.39,1.14,2016-03-30
코스피 200 경기소비재,1738.07,9.03,0.52,9.69,1.21,1.21,2016-03-30
코스피 200 산업재,648.51,7.23,1.1,42.98,1.66,1.26,2016-03-30
코스피 200 헬스케어,2421.65,5.79,0.24,51.51,3.74,0.4,2016-03-30
음식료·담배,5175.4,11.62,0.22,37.53,1.79,0.73,2016-03-30
코스피,1995.85,6.29,0.31,16.2,1.12,1.3,2016-03-31
코스피 200,245.86,0.68,0.28,14.73,1.13,1.32,2016-03-31
코스피 100,1825.81,4.94,0.27,14.2,1.1,1.37,2016-03-31
코스피 50,1557.22,3.9,0.25,12.93,1.1,1.42,2016-03-31
코스피 200 중소형주,1137.69,3.83,0.34,22.61,1.41,0.82,2016-03-31
코스피 200 초대형제외 지수,224.09,0.96,0.43,,,,2016-03-31
코스피200제외 코스피지수,2655.7,8.89,0.33,,,,2016-03-31
코스피 200 커뮤니케이션서비스,1383.23,0.27,0.02,,,,2016-03-31
코스피 200 건설,293.29,0.57,0.19,24.33,0.96,0.9,2016-03-31
코스피 200 중공업,273.78,2.36,0.87,,0.53,0.79,2016-03-31
코스피 200 철강/소재,888.98,5.74,0.64,17.15,0.58,2.43,2016-03-31
코스피 200 에너지/화학,1334.94,2.63,0.2,476.7,1.39,0.78,2016-03-31
코스피 200 정보기술,1323.0,7.11,0.53,10.28,1.42,1.27,2016-03-31
코스피 200 금융,662.24,2.5,0.38,9.91,0.66,2.23,2016-03-31
코스피 200 생활소비재,1424.28,3.78,0.26,24.7,1.39,1.14,2016-03-31
코스피 200 경기소비재,1716.43,21.64,1.25,9.56,1.19,1.23,2016-03-31
코스피 200 산업재,648.5,0.01,0.0,42.99,1.66,1.26,2016-03-31
코스피 200 헬스케어,2409.25,12.4,0.51,51.25,3.72,0.4,2016-03-31
음식료·담배,5114.18,61.22,1.18,37.09,1.77,0.74,2016-03-31
코스피,1973.57,22.28,1.12,16.02,1.11,1.32,2016-04-01
코스피 200,242.36,3.5,1.42,14.53,1.11,1.34,2016-04-01
코스피 100,1798.02,27.79,1.52,13.99,1.09,1.39,2016-04-01
코스피 50,1532.76,24.46,1.57,12.74,1.08,1.44,2016-04-01
코스피 200 중소형주,1134.51,3.18,0.28,22.53,1.41,0.83,2016-04-01
코스피 200 초대형제외 지수,221.55,2.54,1.13,,,,2016-04-01
코스피200제외 코스피지수,2661.22,5.52,0.21,,,,2016-04-01
코스피 200 커뮤니케이션서비스,1382.86,0.37,0.03,,,,2016-04-01
코스피 200 건설,286.26,7.03,2.4,23.74,0.94,0.92,2016-04-01
코스피 200 중공업,269.99,3.79,1.38,,0.52,0.8,2016-04-01
코스피 200 철강/소재,874.4,14.58,1.64,16.8,0.57,2.48,2016-04-01
코스피 200 에너지/화학,1303.64,31.3,2.34,466.25,1.36,0.8,2016-04-01
코스피 200 정보기술,1305.76,17.24,1.3,10.08,1.39,1.3,2016-04-01
코스피 200 금융,655.87,6.37,0.96,9.83,0.66,2.25,2016-04-01
코스피 200 생활소비재,1426.38,2.1,0.15,24.71,1.39,1.14,2016-04-01
코스피 200 경기소비재,1682.81,33.62,1.96,9.39,1.17,1.25,2016-04-01
코스피 200 산업재,642.39,6.11,0.94,42.54,1.64,1.27,2016-04-01
코스피 200 헬스케어,2447.62,38.37,1.59,52.1,3.78,0.4,2016-04-01
음식료·담배,5093.01,21.17,0.41,36.93,1.77,0.74,2016-04-01
코스피,1978.97,5.4,0.27,16.06,1.11,1.31,2016-04-04
코스피 200,243.05,0.69,0.28,14.57,1.11,1.33,2016-04-04
코스피 100,1802.95,4.93,0.27,14.02,1.09,1.39,2016-04-04
코스피 50,1538.34,5.58,0.36,12.78,1.09,1.43,2016-04-04
코스피 200 중소형주,1139.32,4.81,0.42,22.63,1.41,0.82,2016-04-04
코스피 200 초대형제외 지수,221.16,0.39,0.18,,,,2016-04-04
코스피200제외 코스피지수,2675.13,13.91,0.52,,,,2016-04-04
코스피 200 커뮤니케이션서비스,1387.93,5.07,0.37,,,,2016-04-04
코스피 200 건설,284.92,1.34,0.47,23.63,0.94,0.93,2016-04-04
코스피 200 중공업,265.95,4.04,1.5,,0.51,0.82,2016-04-04
코스피 200 철강/소재,878.43,4.03,0.46,16.97,0.57,2.45,2016-04-04
코스피 200 에너지/화학,1307.03,3.39,0.26,467.26,1.36,0.8,2016-04-04
코스피 200 정보기술,1322.2,16.44,1.26,10.24,1.42,1.28,2016-04-04
코스피 200 금융,651.78,4.09,0.62,9.77,0.66,2.26,2016-04-04
코스피 200 생활소비재,1431.11,4.73,0.33,24.84,1.4,1.14,2016-04-04
코스피 200 경기소비재,1654.81,28.0,1.66,9.25,1.15,1.27,2016-04-04
코스피 200 산업재,637.11,5.28,0.82,42.2,1.63,1.28,2016-04-04
코스피 200 헬스케어,2473.3,25.68,1.05,52.69,3.83,0.39,2016-04-04
음식료·담배,5112.57,19.56,0.38,37.08,1.77,0.74,2016-04-04
코스피,1962.74,16.23,0.82,15.93,1.11,1.32,2016-04-05
코스피 200,240.58,2.47,1.02,14.42,1.1,1.35,2016-04-05
코스피 100,1782.99,19.96,1.11,13.87,1.08,1.4,2016-04-05
코스피 50,1518.85,19.49,1.27,12.62,1.07,1.45,2016-04-05
코스피 200 중소형주,1139.52,0.2,0.02,22.65,1.41,0.82,2016-04-05
코스피 200 초대형제외 지수,220.37,0.79,0.36,,,,2016-04-05
코스피200제외 코스피지수,2679.65,4.52,0.17,,,,2016-04-05
코스피 200 커뮤니케이션서비스,1383.57,4.36,0.31,,,,2016-04-05
코스피 200 건설,283.39,1.53,0.54,23.49,0.93,0.93,2016-04-05
코스피 200 중공업,263.19,2.76,1.04,,0.51,0.83,2016-04-05
코스피 200 철강/소재,882.82,4.39,0.5,17.03,0.58,2.44,2016-04-05
코스피 200 에너지/화학,1290.66,16.37,1.25,460.87,1.34,0.81,2016-04-05
코스피 200 정보기술,1302.34,19.86,1.5,9.99,1.38,1.31,2016-04-05
코스피 200 금융,650.73,1.05,0.16,9.74,0.65,2.27,2016-04-05
코스피 200 생활소비재,1425.04,6.07,0.42,24.74,1.39,1.14,2016-04-05
코스피 200 경기소비재,1657.83,3.02,0.18,9.26,1.15,1.27,2016-04-05
코스피 200 산업재,638.71,1.6,0.25,42.22,1.63,1.28,2016-04-05
코스피 200 헬스케어,2464.49,8.81,0.36,52.51,3.81,0.4,2016-04-05
음식료·담배,5147.21,34.64,0.68,37.33,1.78,0.74,2016-04-05
코스피,1971.32,8.58,0.44,16.0,1.11,1.32,2016-04-06
코스피 200,241.99,1.41,0.59,14.5,1.11,1.34,2016-04-06
코스피 100,1794.14,11.15,0.63,13.95,1.08,1.4,2016-04-06
코스피 50,1529.56,10.71,0.71,12.7,1.08,1.44,2016-04-06
코스피 200 중소형주,1141.0,1.48,0.13,22.65,1.41,0.82,2016-04-06
코스피 200 초대형제외 지수,220.85,0.48,0.22,,,,2016-04-06
코스피200제외 코스피지수,2682.48,2.83,0.11,,,,2016-04-06
코스피 200 커뮤니케이션서비스,1370.14,13.43,0.97,,,,2016-04-06
코스피 200 건설,287.24,3.85,1.36,23.76,0.94,0.92,2016-04-06
코스피 200 중공업,259.84,3.35,1.27,,0.5,0.84,2016-04-06
코스피 200 철강/소재,906.62,23.8,2.7,17.59,0.59,2.37,2016-04-06
코스피 200 에너지/화학,1301.82,11.16,0.86,464.53,1.35,0.81,2016-04-06
코스피 200 정보기술,1299.75,2.59,0.2,10.07,1.39,1.3,2016-04-06
코스피 200 금융,649.15,1.58,0.24,9.72,0.65,2.28,2016-04-06
코스피 200 생활소비재,1433.25,8.21,0.58,24.86,1.4,1.14,2016-04-06
코스피 200 경기소비재,1654.99,2.84,0.17,9.25,1.15,1.27,2016-04-06
코스피 200 산업재,643.2,4.49,0.7,42.59,1.65,1.27,2016-04-06
코스피 200 헬스케어,2447.62,16.87,0.68,52.09,3.78,0.4,2016-04-06
음식료·담배,5180.09,32.88,0.64,37.56,1.8,0.73,2016-04-06
코스피,1973.89,2.57,0.13,16.02,1.11,1.32,2016-04-07
코스피 200,242.29,0.3,0.12,14.51,1.11,1.34,2016-04-07
코스피 100,1795.92,1.78,0.1,13.96,1.08,1.39,2016-04-07
코스피 50,1529.94,0.38,0.02,12.7,1.08,1.44,2016-04-07
코스피 200 중소형주,1145.43,4.43,0.39,22.75,1.42,0.82,2016-04-07
코스피 200 초대형제외 지수,221.93,1.08,0.49,,,,2016-04-07
코스피200제외 코스피지수,2685.89,3.41,0.13,,,,2016-04-07
코스피 200 커뮤니케이션서비스,1389.02,18.88,1.38,,,,2016-04-07
코스피 200 건설,286.04,1.2,0.42,23.64,0.94,0.93,2016-04-07
코스피 200 중공업,268.27,8.43,3.24,,0.52,0.81,2016-04-07
코스피 200 철강/소재,907.37,0.75,0.08,17.61,0.59,2.36,2016-04-07
코스피 200 에너지/화학,1309.26,7.44,0.57,467.78,1.36,0.8,2016-04-07
코스피 200 정보기술,1303.69,3.94,0.3,10.02,1.38,1.31,2016-04-07
코스피 200 금융,651.89,2.74,0.42,9.75,0.65,2.27,2016-04-07
코스피 200 생활소비재,1434.59,1.34,0.09,24.89,1.4,1.13,2016-04-07
코스피 200 경기소비재,1661.07,6.08,0.37,9.27,1.15,1.27,2016-04-07
코스피 200 산업재,649.23,6.03,0.94,43.02,1.66,1.26,2016-04-07
코스피 200 헬스케어,2474.98,27.36,1.12,52.7,3.83,0.39,2016-04-07
음식료·담배,5197.94,17.85,0.34,37.69,1.8,0.73,2016-04-07
코스피,1972.05,1.84,0.09,16.01,1.11,1.32,2016-04-08
코스피 200,241.77,0.52,0.21,14.5,1.11,1.34,2016-04-08
코스피 100,1792.57,3.35,0.19,13.95,1.08,1.39,2016-04-08
코스피 50,1526.04,3.9,0.25,12.68,1.08,1.45,2016-04-08
코스피 200 중소형주,1139.41,6.02,0.53,22.62,1.41,0.82,2016-04-08
코스피 200 초대형제외 지수,222.38,0.45,0.2,,,,2016-04-08
코스피200제외 코스피지수,2686.02,0.13,0.0,,,,2016-04-08
코스피 200 커뮤니케이션서비스,1385.06,3.96,0.29,,,,2016-04-08
코스피 200 건설,286.46,0.42,0.15,23.68,0.94,0.93,2016-04-08
코스피 200 중공업,271.04,2.77,1.03,,0.53,0.8,2016-04-08
코스피 200 철강/소재,907.14,0.23,0.03,17.58,0.59,2.37,2016-04-08
코스피 200 에너지/화학,1307.64,1.62,0.12,467.32,1.36,0.8,2016-04-08
코스피 200 정보기술,1305.68,1.99,0.15,9.95,1.37,1.32,2016-04-08
코스피 200 금융,647.08,4.81,0.74,9.69,0.65,2.28,2016-04-08
코스피 200 생활소비재,1445.29,10.7,0.75,25.06,1.41,1.13,2016-04-08
코스피 200 경기소비재,1661.17,0.1,0.01,9.27,1.16,1.27,2016-04-08
코스피 200 산업재,653.51,4.28,0.66,43.43,1.68,1.25,2016-04-08
코스피 200 헬스케어,2471.8,3.18,0.13,52.59,3.82,0.39,2016-04-08
음식료·담배,5166.66,31.28,0.6,37.47,1.79,0.73,2016-04-08
