회사명_d1,stock_code,업종,상장주선인,공모가 (원),공모금액 (천원),최초상장주식수 (주),call,kospi,modified_esi,6개월 확약,3개월 확약,1개월 확약,15일 확약,미확약,수요예측_최종값,회사명_bs,corp_code,상장일,업력,유동자산,유동부채,부채총계,자본금,자본총계,매출액,영업이익,당기순이익,target,TA,WC,log_TA,log_S,capital_deficit,wc_neg_dummy,ta_negative,current_ratio,wc_sales,wc_ta,cl_tl,de_ratio,equity_ratio,cs_te,debt_asset,op_margin,net_margin,roe,roe_sign_dummy,roe_nan,roa,oi_ta,ni_oi_ratio,asset_turnover,sales_equity,z_simplified,WICS_large
버넥트,438700,소프트웨어 개발 및 공급업,대신증권(주),16000.0,"30,720,000","10,869,600",3.483,"2,592.36",93.4,3.69,12.55,2.54,0.0,81.22,1824.1,버넥트,1605529,2023-07-26,8,15088,4588,12488,4446,21507,1199,-2947,-2866,0,33995,10500,10.433998149618516,7.090076835776092,0,0,0,3.2885789014821274,8.757297748123436,0.30886895131637,0.3673926969891095,0.5806481610638397,0.6326518605677306,0.206723392383875,0.3673481394322694,-2.457881567973311,-2.390325271059216,-0.1332589389501092,1.0,0,-0.0843065156640682,-0.0866892190027945,0.9725144214455378,0.0352698926312693,0.0557492909285348,1.8205114041999808,정보기술
뷰티스킨,406820,기타 화학제품 제조업,DB증권주식회사,26000.0,"11,440,000","3,534,040",3.498,"2,628.53",93.4,0.0,28.37,9.75,0.0,61.87999999999999,1819.7,뷰티스킨,1147487,2023-07-24,12,25110,27206,30762,1540,34251,15465,505,406,1,65013,-2096,11.082357910301225,9.64639934516898,0,1,0,0.922958170991693,-0.135531846104106,-0.0322397059049728,0.8844028346661466,0.8981343610405536,0.5268330949194776,0.0449621908849376,0.4731669050805223,0.0326543808600064,0.0262528289686388,0.011853668506029,0.0,0,0.0062449048651808,0.007767677233784,0.803960396039604,0.2378755018227124,0.4515196636594552,1.3594009145238513,경기관련소비재
와이랩,432430,"영화, 비디오물, 방송프로그램 제작 및 배급업",한국투자증권(주),9000.0,"27,000,000","15,831,354",3.528,"2,600.23",93.4,14.72,11.24,7.88,6.11,60.04999999999999,1821.64,와이랩,1406265,2023-07-20,14,16437,9045,10165,6370,10867,3798,-416,-390,1,21032,7392,9.953847911875078,8.242493153187626,0,0,0,1.8172470978441129,1.9462875197472356,0.3514644351464435,0.8898180029513035,0.9354007545780804,0.5166888550779765,0.5861783380877887,0.4833111449220236,-0.1095313322801474,-0.1026856240126382,-0.0358884696788442,1.0,0,-0.0185431723088626,-0.0197793837961202,0.9375,0.1805819703309243,0.3494984816416674,1.297265513661332,커뮤니케이션서비스
센서뷰,321370,절연선 및 케이블 제조업,삼성증권(주),4500.0,"17,550,000","25,937,910",3.502,"2,608.24",93.4,6.05,15.18,6.92,8.81,63.04,1673.33,센서뷰,1593668,2023-07-19,9,7353,6817,13013,10960,10660,2540,-4037,-3953,1,23673,536,10.07213267851384,7.840312983320164,0,0,0,1.078626962006748,0.2110236220472441,0.0226418282431462,0.5238607546299854,1.2207317073170731,0.4503020318506315,1.0281425891181988,0.5496979681493684,-1.5893700787401577,-1.5562992125984252,-0.3708255159474671,1.0,0,-0.1669834832932032,-0.1705318295104127,0.979192469655685,0.1072952308537152,0.2382739212007504,-0.0618180830701423,정보기술
필에너지,378340,특수 목적용 기계 제조업,미래에셋증권 주식회사,34000.0,"95,625,000","9,404,412",3.507,"2,628.30",93.4,21.3,39.6,19.2,1.9,17.999999999999986,1811.55,필에너지,1488320,2023-07-14,4,124311,85149,122069,3750,30372,73012,7546,5659,1,152441,39162,11.934539474817765,11.198392786467558,0,0,0,1.4599231934608743,0.5363775817673807,0.256899390583898,0.6975481080372576,4.019129461345977,0.199237737878917,0.1234689845910707,0.8007622621210829,0.1033528735002465,0.0775078069358461,0.1863229290135651,0.0,0,0.0371225588916367,0.0495011184655046,0.749933739729658,0.4789525127754344,2.403924667456868,0.8654122985276544,정보기술
이노시뮬레이션,274400,소프트웨어 개발 및 공급업,하나증권주식회사,15000.0,"13,500,000","7,819,826",3.542,"2,556.29",93.4,1.51,9.34,0.98,0.53,87.64,1869.47,이노시뮬레이션,965318,2023-07-06,24,8979,13940,29176,3446,14234,2482,-733,-679,1,43410,-4961,10.678468144195092,7.817222785508166,0,1,0,0.6441176470588236,-1.998791297340854,-0.1142824234047454,0.4777899643542638,2.049740059013629,0.3278967979728173,0.242096388927919,0.6721032020271827,-0.2953263497179694,-0.273569701853344,-0.0477026837150484,1.0,0,-0.0156415572448744,-0.0168855102510942,0.9263301500682128,0.0571757659525455,0.1743712238302655,0.447778786096969,정보기술
알멕,354320,1차 비철금속 제조업,엔에이치투자증권주식회사,50000.0,"50,000,000","5,966,381",3.767,"2,564.28",93.2,17.6,37.68,20.96,0.99,22.77,1697.23,알멕,229030,2023-06-30,23,135740,80688,160748,2473,78228,53762,4811,3886,1,238976,55052,12.384122591973206,10.892340777211498,0,0,0,1.682282371604204,1.023994643056434,0.2303662292447777,0.5019533680045786,2.054865265633788,0.3273466791644349,0.0316127217875952,0.6726533208355651,0.0894869982515531,0.0722815371451954,0.0496753080738354,0.0,0,0.0162610471344402,0.020131728709159,0.8077322801912284,0.224968197643278,0.687247532852687,1.0786618303668267,경기관련소비재
오픈놀,440320,소프트웨어 개발 및 공급업,하나증권주식회사,10000.0,"16,500,000","9,687,820",3.767,"2,564.28",93.2,0.0,0.43,0.2,0.0,99.37,510.36,오픈놀,1585155,2023-06-30,12,24110,8975,11502,840,21613,3575,111,164,1,33115,15135,10.407771828258696,8.182000136293405,0,0,0,2.6863509749303622,4.233566433566433,0.4570436358145855,0.7802990784211441,0.5321797066580299,0.6526649554582515,0.0388654976171748,0.3473350445417484,0.031048951048951,0.0458741258741258,0.0075880257252579,0.0,0,0.0049524384719915,0.0033519553072625,1.4774774774774777,0.1079571191303035,0.1654097071207143,2.56517085186532,산업재
큐라티스,348080,자연과학 및 공학 연구개발업,"대신증권(주),신영증권(주)",4000.0,"14,000,000","26,876,911",3.58,"2,608.54",93.2,0.0,0.0,0.0,0.0,100.0,52.89,큐라티스,1357765,2023-06-15,8,10233,39701,92802,11635,-30450,376,-4748,-5488,1,62352,-29468,11.040567065427815,5.932245187448011,1,1,0,0.2577516939119921,-10.0,-0.472607133692584,0.4278032801017219,,,,1.488356428021555,-10.0,-10.0,,,1,-0.0880164228894021,-0.0761483192199127,1.155855096882898,0.0060302797023351,,-1.9602303927128928,건강관리
마녀공장,439090,기타 화학제품 제조업,한국투자증권(주),16000.0,"32,000,000","16,378,260",3.561,"2,610.85",93.2,2.93,33.1,27.31,2.15,34.50999999999999,1800.47,마녀공장,1136977,2023-06-08,11,58349,10263,10637,1431,52150,101835,24494,17297,1,62787,48086,11.047519251395098,11.531118955162192,0,0,0,5.6853746467894375,0.4721952177542102,0.7658591746699157,0.9648397104446742,0.2039693192713327,0.8305859493207193,0.0274400767018216,0.1694140506792807,0.2405263416310698,0.1698531938920803,0.3316778523489933,0.0,0,0.2754869638619459,0.3901126029273575,0.7061729403119131,1.6219121792727793,1.952732502396932,6.278933926796698,경기관련소비재
나라셀라,405920,음·식료품 및 담배 도매업,신영증권(주),20000.0,"29,000,000","6,439,038",3.504,"2,601.36",93.2,1.3,0.19,0.0,0.0,98.51,178.47,나라셀라,1021639,2023-06-02,33,74435,37605,72300,25815,49262,107162,11957,8944,0,121562,36830,11.708187925896985,11.582106318787394,0,0,0,1.9793910384257407,0.3436852615666001,0.3029729685263487,0.5201244813278009,1.4676627014737529,0.4052417696319573,0.524034752953595,0.5947582303680427,0.1115787312666803,0.0834624213807133,0.1815598229872924,0.0,0,0.0735756239614353,0.0983613300208946,0.7480137158150038,0.8815419292213027,2.1753481385246234,1.367006627903825,필수소비재
진영,285800,플라스틱제품 제조업,iM증권,5000.0,"21,250,000","17,105,570",3.55,"2,569.17",93.2,3.68,21.45,3.69,1.61,69.57,1595.7,진영,816933,2023-06-01,27,14417,14084,26084,1273,21423,48112,6449,5122,1,47507,333,10.76865339689413,10.781307689847692,0,0,0,1.0236438511786423,0.0069213501829065,0.0070094933378238,0.5399478607575525,1.2175699015077253,0.4509440714000042,0.059422116416935,0.5490559285999957,0.1340414033920851,0.1064599268373794,0.2390888297624049,0.0,0,0.1078156903193213,0.1357484160229018,0.7942316638238487,1.0127349653735238,2.245810577416795,1.5429732422389577,소재
기가비스,420770,특수 목적용 기계 제조업,삼성증권(주),43000.0,"95,385,094","12,675,758",3.551,"2,567.45",93.0,8.81,35.93,15.06,12.920000000000002,27.28,1669.6,기가비스,765569,2023-05-24,19,122945,38191,41091,2121,100361,99727,33825,27750,1,141452,84754,11.859722785412549,11.510201759048632,0,0,0,3.219213950930848,0.8498601181224743,0.5991714503859966,0.9294249349005864,0.4094319506581241,0.7095056980459803,0.0211337073165871,0.2904943019540197,0.3391759503444403,0.2782596488413368,0.2765018283994779,0.0,0,0.1961796227695614,0.2391270537001951,0.8203991130820399,0.7050236122500919,0.993682805073684,3.945885702825042,정보기술
씨유박스,340810,소프트웨어 개발 및 공급업,"신한투자증권 주식회사,SK증권(주)",15000.0,"22,500,000","9,966,633",3.603,"2,537.79",93.0,0.0,1.9,2.44,1.9299999999999995,93.73,86.44,씨유박스,1315042,2023-05-19,13,23484,31256,33111,4210,4070,16807,-6337,-8299,0,37181,-7772,10.523580052190162,9.729610242524837,0,1,0,0.7513437420015358,-0.4624263699648955,-0.2090314945805653,0.9439763220681948,8.135380835380836,0.1094645114440171,1.0343980343980343,0.8905354885559829,-0.3770452787529005,-0.4937823525911822,-2.039066339066339,1.0,0,-0.2232054006078373,-0.1704365132729082,1.3096102256588291,0.4520319518033404,4.129484029484029,-0.7447978715972655,정보기술
모니터랩,434480,소프트웨어 개발 및 공급업,미래에셋증권 주식회사,9800.0,"19,600,000","11,788,850",3.603,"2,537.79",93.0,0.35,9.23,2.43,1.02,86.97,1715.41,모니터랩,1583652,2023-05-19,18,17069,2597,7545,972,13762,14134,1135,718,1,21307,14472,9.96683786803689,9.556409270127691,0,0,0,6.572583750481325,1.023913966322343,0.6792134040456188,0.3442014579191517,0.5482488010463595,0.645891021729948,0.0706292690015986,0.3541089782700521,0.0803028159049101,0.0507994905900665,0.0521726493242261,0.0,0,0.0336978457783826,0.0532688787722344,0.6325991189427312,0.6633500727460458,1.027030954803081,2.9256181183887437,정보기술
트루엔,417790,영상 및 음향기기 제조업,미래에셋증권 주식회사,12000.0,"30,000,000","10,999,650",3.6,"2,494.66",93.0,2.76,12.52,3.47,0.12,81.13,1688.87,트루엔,1134216,2023-05-17,18,43372,3748,3985,842,51104,38831,9009,7633,1,55089,39624,10.916723490466762,10.566999927966382,0,0,0,10.0,1.020421827920991,0.7192724500353973,0.9405269761606022,0.0779782404508453,0.9276625097569388,0.016476205385097,0.0723374902430612,0.2320053565450284,0.1965697509721614,0.1493620851596744,0.0,0,0.1385576067817531,0.1635353700375755,0.8472638472638473,0.7048775617636914,0.7598426737633062,10.0,정보기술
에스바이오메딕스,304360,의약품 제조업,미래에셋증권 주식회사,18000.0,"13,500,000","10,992,276",3.529,"2,500.94",93.0,0.0,1.3,0.7,0.0,98.0,854.29,에스바이오메딕스,1258020,2023-05-04,19,11201,11830,23322,5109,1035,12112,-3748,-4755,1,24357,-629,10.100615616647056,9.402034535016805,0,1,0,0.9468300929839392,-0.0519319682959048,-0.0258241983823952,0.5072463768115942,10.0,0.0424929178470254,4.936231884057971,0.9575070821529744,-0.309445178335535,-0.3925858652575957,-4.594202898550725,1.0,0,-0.1952210863406823,-0.1538777353532865,1.2686766275346852,0.4972697787083795,10.0,-0.7463251150963733,건강관리
마이크로투나노,424980,반도체 제조업,한국투자증권(주),15500.0,"15,500,000","5,918,890",3.499,"2,484.83",92.8,15.0,16.9,4.1,0.5,63.5,1716.98,마이크로투나노,624378,2023-04-26,23,30045,7111,23369,2444,26082,41424,6288,5792,1,49451,22934,10.808757781126818,10.631639842294764,0,0,0,4.225144142877232,0.5536404016994979,0.4637722189642272,0.3042920107835166,0.8959819032282801,0.5274311945157834,0.0937044705160647,0.4725688054842167,0.1517960602549246,0.1398223252220934,0.2220688597500191,0.0,0,0.1171260439627105,0.1271561747992962,0.921119592875318,0.8376777011587228,1.5882217621348056,2.31501036916171,정보기술
지아이이노베이션,358570,자연과학 및 공학 연구개발업,"엔에이치투자증권주식회사,하나증권주식회사,삼성증권(주)",13000.0,"26,000,000","22,004,200",3.493,"2,453.16",92.8,0.0,0.35,0.35,0.73,98.57,26.7,지아이이노베이션,1351080,2023-03-30,6,98452,11398,16121,10002,129591,3500,-45844,-44667,1,145712,87054,11.889394212636802,8.160803920954665,0,0,0,8.637655729075277,10.0,0.5974387833534643,0.7070280999937969,0.1243990709231351,0.8893639508070715,0.0771812857374354,0.1106360491929285,-10.0,-10.0,-0.3446767136606709,1.0,0,-0.3065430438124519,-0.3146206214999451,0.9743259750458076,0.0240199846272098,0.0270080483984227,5.650876012907003,건강관리
LB인베스트먼트,309960,기타 금융업,미래에셋증권 주식회사,5100.0,"23,552,040","23,217,239",3.427,"2,443.92",92.8,0.02,8.94,0.07,0.0,90.97,1298.41,LB인베스트먼트,231901,2023-03-29,27,17807,2314,10498,20000,96293,17314,7486,5731,1,106791,15493,11.57863829633557,9.759328456836522,0,0,0,7.69533275713051,0.8948249971121636,0.1450777687258289,0.2204229377024195,0.1090214241949051,0.9016958357914056,0.2076994174031342,0.0983041642085943,0.4323668707404413,0.3310038119440915,0.0595162680568681,0.0,0,0.053665571068723,0.070099540223427,0.7655623831151482,0.1621297674897697,0.1798053856458932,6.909107025245722,금융
금양그린파워,282720,전기 및 통신 공사업,삼성증권(주),10000.0,"30,073,200","12,119,500",3.435,"2,410.60",92.8,1.5700000000000005,19.89,4.89,7.429999999999999,66.22,1613.16,금양그린파워,872656,2023-03-13,30,104165,48988,55612,4510,61990,164839,8455,6780,1,117602,55177,11.675069824325366,12.012730585452754,0,0,0,2.1263370621376665,0.3347326785530123,0.4691841975476608,0.8808890167589729,0.8971124374899178,0.5271168857672489,0.0727536699467656,0.4728831142327511,0.0512924732617887,0.0411310430177324,0.1093724794321664,0.0,0,0.057652080746926,0.0718950357987109,0.8018923713778829,1.401668338973827,2.659122439103081,2.153361218678121,기타
자람테크놀로지,389020,반도체 제조업,신영증권(주),22000.0,"20,460,000","6,197,730",3.428,"2,463.35",92.8,6.849999999999999,9.71,22.13,4.33,56.98000000000001,1702.43,자람테크놀로지,1365038,2023-03-07,23,17025,1790,1911,2734,19746,13645,1100,1541,1,21657,15235,9.983130180188324,9.52120171737537,0,0,0,9.511173184357542,1.116526200073287,0.7034677009742808,0.9366823652537938,0.0967790945001519,0.9117606316664358,0.1384584219588777,0.0882393683335642,0.0806156101135947,0.1129351410773177,0.0780411222526081,0.0,0,0.0711548229209955,0.050791891767096,1.4009090909090909,0.6300503301472965,0.6910260305884736,8.311188083020351,정보기술
나노팀,417010,일반 목적용 기계 제조업,한국투자증권(주),13000.0,"26,650,000","19,154,328",3.366,"2,432.07",92.8,18.1,23.1,15.4,4.4,39.0,1723.21,나노팀,1524118,2023-03-03,7,11263,7579,24583,8521,15736,26647,2462,3765,1,40319,3684,10.60460290274525,10.190469379873516,0,0,0,1.486079957778071,0.1382519608211055,0.091371313772663,0.3083024854574299,1.5622140315200814,0.3902874575262283,0.5414972038637519,0.6097125424737717,0.0923931399407062,0.1412917026306901,0.239260294865277,0.0,0,0.0933802921699446,0.0610630223963888,1.5292445166531274,0.6609042883008011,1.6933782409761058,0.9457508897155766,정보기술
바이오인프라,199730,자연과학 및 공학 연구개발업,DB증권주식회사,21000.0,"13,650,000","4,796,867",3.407,"2,427.85",92.8,0.0,6.660000000000001,2.64,0.0,90.7,1594.95,바이오인프라,1110058,2023-03-02,16,12759,7289,15609,2063,16874,29362,6159,5405,1,32483,5470,10.3885029394023,10.28749065734496,0,0,0,1.7504458773494307,0.1862952114978543,0.1683957762521934,0.4669741815619194,0.92503259452412,0.5194717236708432,0.122259096835368,0.4805282763291568,0.2097609154689735,0.1840814658402016,0.3203152779423965,0.0,0,0.1663947295508419,0.1896068712865191,0.8775775288196136,0.9039189730012622,1.7400734858361977,2.114749611424652,건강관리
제이오,418550,"건축기술, 엔지니어링 및 관련 기술 서비스업",한국투자증권(주),13000.0,"52,000,000","31,336,273",3.397,"2,475.48",93.0,1.51,21.92,1.73,3.140000000000001,71.69999999999999,352.61,제이오,411808,2023-02-16,29,37925,15112,26664,2725,55885,48113,-3380,-7391,1,82549,22813,11.321159449348274,10.781328474035083,0,0,0,2.5095950238221283,0.4741545943923679,0.2763570727689008,0.5667566756675667,0.4771226626107184,0.676991847266472,0.0487608481703498,0.3230081527335279,-0.0702512834369089,-0.1536175254089331,-0.1322537353493781,1.0,0,-0.0895347006020666,-0.0409453778967643,2.1866863905325444,0.5828417061381724,0.8609286928513913,2.355620604913826,산업재
샌즈랩,411080,소프트웨어 개발 및 공급업,키움증권(주),10500.0,"38,850,000","15,095,238",3.428,"2,427.90",93.0,0.0,3.15,2.56,0.0,94.29,1325.79,샌즈랩,1242241,2023-02-15,19,6149,4658,4658,1200,4218,3160,-991,-733,1,8876,1491,9.09121894106832,8.058643712215618,0,0,0,1.320094461142121,0.4718354430379747,0.167981072555205,1.0,1.1043148411569463,0.475214060387562,0.2844950213371266,0.524785939612438,-0.3136075949367088,-0.2319620253164556,-0.1737790422000948,1.0,0,-0.0825822442541685,-0.1116493916178458,0.739656912209889,0.3560162235241099,0.7491702228544334,0.8524828460477654,정보기술
꿈비,407400,가구 제조업,키움증권(주),5000.0,"10,000,000","7,938,930",3.434,"2,481.52",93.0,0.0,30.65,12.52,0.0,56.830000000000005,1547.13,꿈비,1586455,2023-02-09,9,8924,4556,7761,613,8041,20488,1507,1283,1,15802,4368,9.667955074409104,9.9276434357472,0,0,0,1.95873573309921,0.2131979695431472,0.2764207062397165,0.5870377528668986,0.9651784603904988,0.5088596380205037,0.0762342992165153,0.4911403619794963,0.0735552518547442,0.0626220226474033,0.1595572689963934,0.0,0,0.0811922541450449,0.0953676749778509,0.8513603185136032,1.2965447411720037,2.547941798283796,1.926158782091114,산업재
스튜디오미르,408900,"영화, 비디오물, 방송프로그램 제작 및 배급업",미래에셋증권 주식회사,19500.0,"19,500,000","5,150,550",3.506,"2,451.71",93.0,5.65,20.79,5.01,4.36,64.19,1701.62,스튜디오미르,1139965,2023-02-07,13,18733,3710,3943,432,20767,19624,2753,1673,1,24710,15023,10.11500376760936,9.884559542650608,0,0,0,5.049326145552561,0.7655421932327762,0.6079724807770134,0.940907938118184,0.189868541435932,0.8404289761230271,0.0208022343140559,0.1595710238769729,0.1402874031797798,0.0852527517325723,0.0805605046467954,0.0,0,0.0677053824362606,0.1114123836503439,0.6077006901561932,0.7941723998381223,0.9449607550440604,5.40943364535074,커뮤니케이션서비스
삼기이브이,419050,자동차 신품 부품 제조업,대신증권(주),11000.0,"39,072,407","14,299,060",3.488,"2,480.40",93.0,0.0,0.0,0.0,0.0,100.0,37.51,삼기이브이,1526806,2023-02-03,3,65609,31973,53871,1207,48114,80285,7610,12114,1,101985,33636,11.532590827944132,11.293350538533044,0,0,0,2.052012635661339,0.4189574640343775,0.3298132078246801,0.5935104230476509,1.1196533233570272,0.4717752610678041,0.0250862534813152,0.5282247389321959,0.0947873201718876,0.1508874634115962,0.2517770295548073,0.0,0,0.1187821738490954,0.0746188164926214,1.5918528252299606,0.7872236113153895,1.668641143949786,1.8218143641662816,경기관련소비재
