函券,盔磊丰,老喊 荐劳伏,扁埃备埃,荐劳伏_钎霖祈瞒
2015-01-26,1935.68,-0.00021176701496306016,16~20老,0.005909350742516859
2015-01-27,1952.4,0.00863779137047449,16~20老,0.005909350742516859
2015-01-28,1961.58,0.004701905347264779,16~20老,0.005909350742516859
2015-01-29,1951.02,-0.005383415410026626,16~20老,0.005909350742516859
2015-02-02,1952.68,0.0017545119686446231,1~5老,0.0038562650086279232
2015-02-03,1951.96,-0.00036872401007848055,1~5老,0.0038562650086279232
2015-02-04,1962.79,0.005548269431750574,1~5老,0.0038562650086279232
2015-02-05,1952.84,-0.005069314598097674,1~5老,0.0038562650086279232
2015-02-06,1955.52,0.001372360254808358,1~5老,0.0038562650086279232
2015-02-09,1947.0,-0.004356897398134496,6~10老,0.006093090004134041
2015-02-10,1935.86,-0.005721623009758647,6~10老,0.006093090004134041
2015-02-11,1945.7,0.0050830122012957,6~10老,0.006093090004134041
2015-02-12,1941.63,-0.0020917921570642317,6~10老,0.006093090004134041
2015-02-13,1957.5,0.008173544908144148,6~10老,0.006093090004134041
2015-02-16,1958.23,0.00037292464878668774,11~15老,0.0026192603663849133
2015-02-17,1961.45,0.0016443420844334256,11~15老,0.0026192603663849133
2015-02-23,1968.39,0.003538198781513735,11~15老,0.0026192603663849133
2015-02-24,1976.12,0.003927067298655107,11~15老,0.0026192603663849133
2015-02-25,1990.47,0.007261704754772058,11~15老,0.0026192603663849133
2015-02-26,1993.08,0.001311248097183082,16~20老,0.0035099976108107227
2015-02-27,1985.8,-0.003652638127922603,16~20老,0.0035099976108107227
2015-03-02,1996.81,0.005544364991439288,1~5老,0.0036860220815105984
2015-03-03,2001.38,0.0022886503973840178,1~5老,0.0036860220815105984
2015-03-04,1998.29,-0.0015439346850674163,1~5老,0.0036860220815105984
2015-03-05,1998.38,4.5038507924255455e-05,1~5老,0.0036860220815105984
2015-03-06,2012.94,0.007285901580279974,1~5老,0.0036860220815105984
2015-03-09,1992.82,-0.009995330213518616,6~10老,0.006520451847056977
2015-03-10,1984.77,-0.004039501811503254,6~10老,0.006520451847056977
2015-03-11,1980.83,-0.0019851166633917394,6~10老,0.006520451847056977
2015-03-12,1970.59,-0.005169550138073409,6~10老,0.006520451847056977
2015-03-13,1985.79,0.007713425928275397,6~10老,0.006520451847056977
2015-03-16,1987.33,0.0007755099985395919,11~15老,0.009335931297578827
2015-03-17,2029.91,0.021425732012297916,11~15老,0.009335931297578827
2015-03-18,2028.45,-0.0007192437103122895,11~15老,0.009335931297578827
2015-03-19,2037.89,0.004653799699277705,11~15老,0.009335931297578827
2015-03-20,2037.24,-0.00031895735294840133,11~15老,0.009335931297578827
2015-03-23,2036.59,-0.00031905911920049324,16~20老,0.004786286075534308
2015-03-24,2041.37,0.0023470605276467715,16~20老,0.004786286075534308
2015-03-25,2042.81,0.0007054086226407907,16~20老,0.004786286075534308
2015-03-26,2022.56,-0.009912816169883598,16~20老,0.004786286075534308
2015-03-27,2019.8,-0.0013646072304406287,16~20老,0.004786286075534308
2015-04-01,2028.45,-0.006163554675825411,1~5老,0.005038790661198776
2015-04-02,2029.07,0.0003056520988931055,1~5老,0.005038790661198776
2015-04-03,2045.42,0.008057878732621315,1~5老,0.005038790661198776
2015-04-06,2046.43,0.0004937861172766844,1~5老,0.005038790661198776
2015-04-07,2047.03,0.0002931935126049279,1~5老,0.005038790661198776
2015-04-08,2059.26,0.005974509411195816,6~10老,0.005073013192476366
2015-04-09,2058.87,-0.00018938842108351395,6~10老,0.005073013192476366
2015-04-10,2087.76,0.014031968992699984,6~10老,0.005073013192476366
2015-04-13,2098.92,0.005345442004828005,6~10老,0.005073013192476366
2015-04-14,2111.72,0.006098374402073281,6~10老,0.005073013192476366
2015-04-15,2119.96,0.00390203246642562,11~15老,0.003903137402935889
2015-04-16,2139.9,0.009405837845997134,11~15老,0.003903137402935889
2015-04-17,2143.5,0.0016823216038133193,11~15老,0.003903137402935889
2015-04-20,2146.71,0.0014975507347796402,11~15老,0.003903137402935889
2015-04-21,2144.79,-0.0008943918833936859,11~15老,0.003903137402935889
2015-04-22,2143.89,-0.0004196215014057314,16~20老,0.007914810406476515
2015-04-23,2173.41,0.013769363166953541,16~20老,0.007914810406476515
2015-04-24,2159.8,-0.00626204903814731,16~20老,0.007914810406476515
2015-04-27,2157.54,-0.0010463931845542396,16~20老,0.007914810406476515
2015-04-28,2147.67,-0.004574654467588091,16~20老,0.007914810406476515
2015-05-04,2132.23,0.0023787473497651757,1~5老,0.007341664738626501
2015-05-06,2104.58,-0.012967644203486506,1~5老,0.007341664738626501
2015-05-07,2091.0,-0.0064525938667097105,1~5老,0.007341664738626501
2015-05-08,2085.52,-0.002620755619320958,1~5老,0.007341664738626501
2015-05-11,2097.38,0.0056868311020752405,1~5老,0.007341664738626501
2015-05-12,2096.77,-0.0002908390468108202,6~10老,0.0054641796290494675
2015-05-13,2114.16,0.008293708895110052,6~10老,0.0054641796290494675
2015-05-14,2120.33,0.002918416770727017,6~10老,0.0054641796290494675
2015-05-15,2106.5,-0.006522569600015071,6~10老,0.0054641796290494675
2015-05-18,2113.72,0.0034274863517682608,6~10老,0.0054641796290494675
2015-05-19,2120.85,0.0033731998561776777,11~15老,0.00761758551637887
2015-05-20,2139.54,0.008812504420397493,11~15老,0.00761758551637887
2015-05-21,2122.81,-0.007819437823083475,11~15老,0.00761758551637887
2015-05-22,2146.1,0.010971306899816735,11~15老,0.00761758551637887
2015-05-26,2143.5,-0.0012114999301057194,11~15老,0.00761758551637887
2015-05-27,2107.5,-0.01679496151154658,16~20老,0.010696328455901306
2015-05-28,2110.89,0.0016085409252668548,16~20老,0.010696328455901306
2015-05-29,2114.8,0.0018522992671339278,16~20老,0.010696328455901306
2015-06-01,2102.37,-0.005877624361641853,1~5老,0.00604478313606535
2015-06-02,2078.64,-0.011287261519142722,1~5老,0.00604478313606535
2015-06-03,2063.16,-0.007447177000346361,1~5老,0.00604478313606535
2015-06-04,2072.86,0.004701525814769791,1~5老,0.00604478313606535
2015-06-05,2068.1,-0.0022963441814691787,1~5老,0.00604478313606535
2015-06-08,2065.19,-0.0014070886320777243,6~10老,0.003148297400393013
2015-06-09,2064.03,-0.000561691660331376,6~10老,0.003148297400393013
2015-06-10,2051.32,-0.006157856232709813,6~10老,0.003148297400393013
2015-06-11,2056.61,0.0025788272916951183,6~10老,0.003148297400393013
2015-06-12,2052.17,-0.0021588925464721687,6~10老,0.003148297400393013
2015-06-15,2042.32,-0.004799797287749152,11~15老,0.004831878278219633
2015-06-16,2028.72,-0.006659093579850284,11~15老,0.004831878278219633
2015-06-17,2034.86,0.0030265389013761634,11~15老,0.004831878278219633
2015-06-18,2041.88,0.0034498687870418987,11~15老,0.004831878278219633
2015-06-19,2046.96,0.002487903304797534,11~15老,0.004831878278219633
2015-06-22,2055.16,0.004005940516668582,16~20老,0.004969263806257442
2015-06-23,2081.2,0.012670546332159027,16~20老,0.004969263806257442
2015-06-24,2085.53,0.002080530463194563,16~20老,0.004969263806257442
2015-06-25,2085.06,-0.00022536237790882208,16~20老,0.004969263806257442
2015-06-26,2090.26,0.00249393302830625,16~20老,0.004969263806257442
2015-07-01,2097.89,0.011421270851412535,1~5老,0.01341945737613906
2015-07-02,2107.33,0.004499759281945126,1~5老,0.01341945737613906
2015-07-03,2104.41,-0.0013856396482753164,1~5老,0.01341945737613906
2015-07-06,2053.93,-0.023987721023944975,1~5老,0.01341945737613906
2015-07-07,2040.29,-0.006640927392851714,1~5老,0.01341945737613906
2015-07-08,2016.21,-0.011802243798675671,6~10老,0.00977011321141376
2015-07-09,2027.81,0.00575336894470313,6~10老,0.00977011321141376
2015-07-10,2031.17,0.0016569599715949845,6~10老,0.00977011321141376
2015-07-13,2061.52,0.014942126951461354,6~10老,0.00977011321141376
2015-07-14,2059.23,-0.0011108308432612457,6~10老,0.00977011321141376
2015-07-15,2072.91,0.006643259859267614,11~15老,0.005569307963139539
2015-07-16,2087.89,0.007226555904501497,11~15老,0.005569307963139539
2015-07-17,2076.79,-0.005316372031093586,11~15老,0.005569307963139539
2015-07-20,2073.31,-0.0016756629221057473,11~15老,0.005569307963139539
2015-07-21,2083.62,0.004972724773429915,11~15老,0.005569307963139539
2015-07-22,2064.73,-0.009065952524932475,16~20老,0.0046789675317586155
2015-07-23,2065.07,0.00016467044117152163,16~20老,0.0046789675317586155
2015-07-24,2045.96,-0.009253923595810343,16~20老,0.0046789675317586155
2015-07-27,2038.81,-0.0034946919783378494,16~20老,0.0046789675317586155
2015-07-28,2039.1,0.00014223983598271595,16~20老,0.0046789675317586155
2015-08-03,2008.49,-0.010674035543996596,1~5老,0.008034102076139723
2015-08-04,2027.99,0.009708786202569986,1~5老,0.008034102076139723
2015-08-05,2029.76,0.0008727853687642284,1~5老,0.008034102076139723
2015-08-06,2013.29,-0.008114259813968183,1~5老,0.008034102076139723
2015-08-07,2010.23,-0.0015199002627539482,1~5老,0.008034102076139723
2015-08-10,2003.17,-0.0035120359361864306,6~10老,0.004948823520937624
2015-08-11,1986.65,-0.008246928618140248,6~10老,0.004948823520937624
2015-08-12,1975.47,-0.005627563989630824,6~10老,0.004948823520937624
2015-08-13,1983.46,0.004044607106157061,6~10老,0.004948823520937624
2015-08-17,1968.52,-0.007532292055297374,6~10老,0.004948823520937624
2015-08-18,1956.26,-0.006228029179281891,11~15老,0.007750885557068921
2015-08-19,1939.38,-0.008628709885189045,11~15老,0.007750885557068921
2015-08-20,1914.55,-0.01280306077199933,11~15老,0.007750885557068921
2015-08-21,1876.07,-0.02009871771434546,11~15老,0.007750885557068921
2015-08-24,1829.81,-0.024657928542112018,11~15老,0.007750885557068921
2015-08-25,1846.63,0.009192211213186141,16~20老,0.009089031371179656
2015-08-26,1894.09,0.025700871316939322,16~20老,0.009089031371179656
2015-08-27,1908.0,0.0073438960133891396,16~20老,0.009089031371179656
2015-08-28,1937.67,0.015550314465408777,16~20老,0.009089031371179656
2015-08-31,1941.49,0.0019714399252710457,16~20老,0.009089031371179656
2015-09-01,1914.23,-0.014040762507146587,1~5老,0.007963144257733007
2015-09-02,1915.22,0.0005171792313358736,1~5老,0.007963144257733007
2015-09-03,1915.53,0.00016186130052942005,1~5老,0.007963144257733007
2015-09-04,1886.04,-0.015395216989553817,1~5老,0.007963144257733007
2015-09-07,1883.22,-0.0014951962842781885,1~5老,0.007963144257733007
2015-09-08,1878.68,-0.002410764541583066,6~10老,0.01651551167236993
2015-09-09,1934.2,0.029552664636872672,6~10老,0.01651551167236993
2015-09-10,1962.11,0.014429738393133995,6~10老,0.01651551167236993
2015-09-11,1941.37,-0.01057025345164131,6~10老,0.01651551167236993
2015-09-14,1931.46,-0.005104642597753006,6~10老,0.01651551167236993
2015-09-15,1937.56,0.003158232632309188,11~15老,0.01298430768910485
2015-09-16,1975.45,0.01955552344185474,11~15老,0.01298430768910485
2015-09-17,1976.49,0.0005264623250398337,11~15老,0.01298430768910485
2015-09-18,1995.95,0.009845736634134239,11~15老,0.01298430768910485
2015-09-21,1964.68,-0.015666725118364644,11~15老,0.01298430768910485
2015-09-22,1982.06,0.008846224321517937,16~20老,0.011688717723038356
2015-09-23,1944.64,-0.018879347749311215,16~20老,0.011688717723038356
2015-09-24,1947.1,0.0012650156327134177,16~20老,0.011688717723038356
2015-09-25,1942.85,-0.002182733295670536,16~20老,0.011688717723038356
2015-09-30,1962.81,0.010273567182232268,16~20老,0.011688717723038356
2015-10-01,1979.32,0.00841141017215108,1~5老,0.005384048878691183
2015-10-02,1969.68,-0.0048703595174099945,1~5老,0.005384048878691183
2015-10-05,1978.25,0.004350960562121697,1~5老,0.005384048878691183
2015-10-06,1990.65,0.00626816630860616,1~5老,0.005384048878691183
2015-10-07,2005.84,0.007630673398136167,1~5老,0.005384048878691183
2015-10-08,2019.53,0.006825070793283539,6~10老,0.006581952960566527
2015-10-12,2021.63,0.0010398459047402664,6~10老,0.006581952960566527
2015-10-13,2019.05,-0.0012761979195007322,6~10老,0.006581952960566527
2015-10-14,2009.55,-0.004705183130680246,6~10老,0.006581952960566527
2015-10-15,2033.27,0.011803637630315222,6~10老,0.006581952960566527
2015-10-16,2030.26,-0.0014803739788615822,11~15老,0.005385795969118177
2015-10-19,2030.27,4.925477524952981e-06,11~15老,0.005385795969118177
2015-10-20,2039.36,0.004477237017736613,11~15老,0.005385795969118177
2015-10-21,2042.98,0.0017750666875884225,11~15老,0.005385795969118177
2015-10-22,2023.0,-0.009779831422725649,11~15老,0.005385795969118177
2015-10-23,2040.4,0.008601087493821158,16~20老,0.005064239647363773
2015-10-26,2048.08,0.0037639678494412188,16~20老,0.005064239647363773
2015-10-27,2044.65,-0.0016747392679972162,16~20老,0.005064239647363773
2015-10-28,2042.51,-0.0010466338982222378,16~20老,0.005064239647363773
2015-10-29,2034.16,-0.004088107279768494,16~20老,0.005064239647363773
2015-11-02,2035.24,0.002843106820992647,1~5老,0.004095830207704833
2015-11-03,2048.4,0.006466067883885929,1~5老,0.004095830207704833
2015-11-04,2052.77,0.0021333723882053235,1~5老,0.004095830207704833
2015-11-05,2049.41,-0.0016368126969900088,1~5老,0.004095830207704833
2015-11-06,2041.07,-0.004069463894486702,1~5老,0.004095830207704833
2015-11-09,2025.7,-0.007530363975757792,6~10老,0.005977622878832398
2015-11-10,1996.59,-0.014370341116651142,6~10老,0.005977622878832398
2015-11-11,1997.27,0.0003405806900766972,6~10老,0.005977622878832398
2015-11-12,1993.36,-0.001957672222583917,6~10老,0.005977622878832398
2015-11-13,1973.29,-0.010068427178231643,6~10老,0.005977622878832398
2015-11-16,1943.02,-0.015339863882146032,11~15老,0.01127627239648711
2015-11-17,1963.58,0.01058146596535292,11~15老,0.01127627239648711
2015-11-18,1962.88,-0.00035649171411389347,11~15老,0.01127627239648711
2015-11-19,1988.91,0.013261126507988275,11~15老,0.01127627239648711
2015-11-20,1989.86,0.00047764856127208155,11~15老,0.01127627239648711
2015-11-23,2003.7,0.0069552631843448065,16~20老,0.005818685383189436
2015-11-24,2016.29,0.006283375754853493,16~20老,0.005818685383189436
2015-11-25,2009.42,-0.0034072479653224352,16~20老,0.005818685383189436
2015-11-26,2030.68,0.010580167411491814,16~20老,0.005818685383189436
2015-11-27,2028.99,-0.0008322335375342549,16~20老,0.005818685383189436
2015-12-01,2023.93,0.016044418339633548,1~5老,0.010658449483703893
2015-12-02,2009.29,-0.007233451749813491,1~5老,0.010658449483703893
2015-12-03,1994.07,-0.007574814984397493,1~5老,0.010658449483703893
2015-12-04,1974.4,-0.00986424749381909,1~5老,0.010658449483703893
2015-12-07,1963.67,-0.005434562398703435,1~5老,0.010658449483703893
2015-12-08,1949.04,-0.007450335341477987,6~10老,0.005228713642662447
2015-12-09,1948.24,-0.0004104584821245094,6~10老,0.005228713642662447
2015-12-10,1952.07,0.001965876894017171,6~10老,0.005228713642662447
2015-12-11,1948.62,-0.0017673546542901208,6~10老,0.005228713642662447
2015-12-14,1927.82,-0.010674220730568229,6~10老,0.005228713642662447
2015-12-15,1932.97,0.0026714112313390714,11~15老,0.007755161259823676
2015-12-16,1969.4,0.018846645317827093,11~15老,0.007755161259823676
2015-12-17,1977.96,0.004346501472529685,11~15老,0.007755161259823676
2015-12-18,1975.32,-0.0013347084875326987,11~15老,0.007755161259823676
2015-12-21,1981.19,0.0029716704128952554,11~15老,0.007755161259823676
2015-12-22,1992.56,0.005738975060443519,16~20老,0.007602865329753915
2015-12-23,1999.22,0.0033424338539367326,16~20老,0.007602865329753915
2015-12-24,1990.65,-0.004286671802002706,16~20老,0.007602865329753915
2015-12-28,1964.06,-0.013357446060332179,16~20老,0.007602865329753915
2015-12-29,1966.31,0.0011455861837215142,16~20老,0.007602865329753915
2016-01-04,1918.76,-0.02169468365531202,1~5老,0.012100129542464371
2016-01-05,1930.53,0.00613416998478189,1~5老,0.012100129542464371
2016-01-06,1925.43,-0.0026417615887864843,1~5老,0.012100129542464371
2016-01-07,1904.33,-0.010958591067969259,1~5老,0.012100129542464371
2016-01-08,1917.62,0.006978832450257988,1~5老,0.012100129542464371
2016-01-11,1894.84,-0.011879308726442162,6~10老,0.010498979574455457
2016-01-12,1890.86,-0.002100441198201408,6~10老,0.010498979574455457
2016-01-13,1916.28,0.013443618247781508,6~10老,0.010498979574455457
2016-01-14,1900.01,-0.00849040849980165,6~10老,0.010498979574455457
2016-01-15,1878.87,-0.0111262572302252,6~10老,0.010498979574455457
2016-01-18,1878.45,-0.0002235386162958708,11~15老,0.01609413680494571
2016-01-19,1889.64,0.005957039048151369,11~15老,0.01609413680494571
2016-01-20,1845.45,-0.0233854067441418,11~15老,0.01609413680494571
2016-01-21,1840.53,-0.0026660164187597424,11~15老,0.01609413680494571
2016-01-22,1879.43,0.021135216486555475,11~15老,0.01609413680494571
2016-01-25,1893.43,0.007449067004357657,16~20老,0.009385272591893125
2016-01-26,1871.69,-0.011481808147119299,16~20老,0.009385272591893125
2016-01-27,1897.87,0.013987359017785916,16~20老,0.009385272591893125
2016-01-28,1906.94,0.004779041767876802,16~20老,0.009385272591893125
2016-01-29,1912.06,0.0026849297827933327,16~20老,0.009385272591893125
2016-02-01,1924.82,0.0066734307500810885,1~5老,0.009830057194048619
2016-02-02,1906.06,-0.009746365893953723,1~5老,0.009830057194048619
2016-02-03,1890.67,-0.008074247400396528,1~5老,0.009830057194048619
2016-02-04,1916.26,0.01353488445894846,1~5老,0.009830057194048619
2016-02-05,1917.79,0.0007984302756409711,1~5老,0.009830057194048619
2016-02-11,1861.54,-0.029330635783897052,6~10老,0.01882803444274606
2016-02-12,1835.28,-0.014106599911900886,6~10老,0.01882803444274606
2016-02-15,1862.2,0.014668061549191425,6~10老,0.01882803444274606
2016-02-16,1888.3,0.014015680378047346,6~10老,0.01882803444274606
2016-02-17,1883.94,-0.0023089551448391976,6~10老,0.01882803444274606
2016-02-18,1908.84,0.013216981432529584,11~15老,0.006037434400289454
2016-02-19,1916.24,0.0038766999853314665,11~15老,0.006037434400289454
2016-02-22,1916.36,6.262263599543516e-05,11~15老,0.006037434400289454
2016-02-23,1914.22,-0.0011167004111961587,11~15老,0.006037434400289454
2016-02-24,1912.53,-0.0008828661282402894,11~15老,0.006037434400289454
2016-02-25,1918.57,0.0031581203954971215,16~20老,0.002492178064845781
2016-02-26,1920.16,0.0008287422403143729,16~20老,0.002492178064845781
2016-02-29,1916.66,-0.001822764769602525,16~20老,0.002492178064845781
2016-03-02,1947.42,0.016048751473918266,1~5老,0.008359377301028231
2016-03-03,1958.17,0.005520124061578979,1~5老,0.008359377301028231
2016-03-04,1955.63,-0.001297129462712654,1~5老,0.008359377301028231
2016-03-07,1957.87,0.0011454109417423641,1~5老,0.008359377301028231
2016-03-08,1946.12,-0.0060014199104128085,1~5老,0.008359377301028231
2016-03-09,1952.95,0.0035095472016115625,6~10老,0.0037231966883646286
2016-03-10,1969.33,0.008387311503110562,6~10老,0.0037231966883646286
2016-03-11,1971.41,0.001056196777584395,6~10老,0.0037231966883646286
2016-03-14,1972.27,0.00043623599352748954,6~10老,0.0037231966883646286
2016-03-15,1969.97,-0.001166168932245526,6~10老,0.0037231966883646286
2016-03-16,1974.9,0.002502576181363292,11~15老,0.0028132623098899284
2016-03-17,1987.99,0.006628183705503998,11~15老,0.0028132623098899284
2016-03-18,1992.12,0.002077475238809079,11~15老,0.0028132623098899284
2016-03-21,1989.76,-0.0011846675903057768,11~15老,0.0028132623098899284
2016-03-22,1996.81,0.0035431408813122456,11~15老,0.0028132623098899284
2016-03-23,1995.12,-0.0008463499281353704,16~20老,0.003940292183319
2016-03-24,1985.97,-0.004586190304342486,16~20老,0.003940292183319
2016-03-25,1983.81,-0.0010876297225034248,16~20老,0.003940292183319
2016-03-28,1982.54,-0.0006401822755203179,16~20老,0.003940292183319
2016-03-29,1994.91,0.0062394705781472215,16~20老,0.003940292183319
2016-04-01,1973.57,-0.011163163564396061,1~5老,0.007003178833585942
2016-04-04,1978.97,0.002736158332362182,1~5老,0.007003178833585942
2016-04-05,1962.74,-0.008201235996503242,1~5老,0.007003178833585942
2016-04-06,1971.32,0.004371439925817899,1~5老,0.007003178833585942
2016-04-07,1973.89,0.001303694986100723,1~5老,0.007003178833585942
2016-04-08,1972.05,-0.0009321694724631069,6~10老,0.007950006600900759
2016-04-11,1970.37,-0.0008519053776527841,6~10老,0.007950006600900759
2016-04-12,1981.32,0.005557331871678839,6~10老,0.007950006600900759
2016-04-14,2015.93,0.01746815254476819,6~10老,0.007950006600900759
2016-04-15,2014.71,-0.0006051797433442863,6~10老,0.007950006600900759
2016-04-18,2009.1,-0.0027845198564557805,11~15老,0.004822346380793806
2016-04-19,2011.36,0.001124881787865295,11~15老,0.004822346380793806
2016-04-20,2005.83,-0.0027493835017102786,11~15老,0.004822346380793806
2016-04-21,2022.1,0.008111355399011977,11~15老,0.004822346380793806
2016-04-22,2015.49,-0.003268878888284421,11~15老,0.004822346380793806
2016-04-25,2014.55,-0.000466387826285497,16~20老,0.0035878149594598748
2016-04-26,2019.63,0.0025216549601649874,16~20老,0.0035878149594598748
2016-04-27,2015.4,-0.002094443041547267,16~20老,0.0035878149594598748
2016-04-28,2000.93,-0.007179716185372609,16~20老,0.0035878149594598748
2016-04-29,1994.15,-0.0033884243826620697,16~20老,0.0035878149594598748
2016-05-02,1978.15,-0.008023468645788956,1~5老,0.00661443477673127
2016-05-03,1986.41,0.004175618633571743,1~5老,0.00661443477673127
2016-05-04,1976.71,-0.004883181216365218,1~5老,0.00661443477673127
2016-05-09,1967.81,-0.004502430806744617,1~5老,0.00661443477673127
2016-05-10,1982.5,0.007465151615247523,1~5老,0.00661443477673127
2016-05-11,1980.1,-0.0012105926860025429,6~10老,0.002290146079163576
2016-05-12,1977.49,-0.0013181152467046653,6~10老,0.002290146079163576
2016-05-13,1966.99,-0.005309761364153509,6~10老,0.002290146079163576
2016-05-16,1967.91,0.00046771971387760125,6~10老,0.002290146079163576
2016-05-17,1968.06,7.622299800291721e-05,6~10老,0.002290146079163576
2016-05-18,1956.73,-0.0057569383047264555,11~15老,0.005176494018915186
2016-05-19,1946.78,-0.005085014284035072,11~15老,0.005176494018915186
2016-05-20,1947.67,0.00045716516504179516,11~15老,0.005176494018915186
2016-05-23,1955.25,0.003891829724747886,11~15老,0.005176494018915186
2016-05-24,1937.68,-0.008986063163278324,11~15老,0.005176494018915186
2016-05-25,1960.51,0.011782131208455393,16~20老,0.005910814591566789
2016-05-26,1957.06,-0.0017597461884918397,16~20老,0.005910814591566789
2016-05-27,1969.17,0.006187853208384109,16~20老,0.005910814591566789
2016-05-30,1967.13,-0.0010359694693703458,16~20老,0.005910814591566789
2016-05-31,1983.4,0.008270932780243268,16~20老,0.005910814591566789
2016-06-01,1982.72,-0.00034284561863473506,1~5老,0.005776099288477617
2016-06-02,1985.11,0.0012054147837314844,1~5老,0.005776099288477617
2016-06-03,1985.84,0.00036773780798049494,1~5老,0.005776099288477617
2016-06-07,2011.63,0.01298694758892971,1~5老,0.005776099288477617
2016-06-08,2027.08,0.007680338829705091,1~5老,0.005776099288477617
2016-06-09,2024.17,-0.0014355624839670345,6~10老,0.0075079848955238735
2016-06-10,2017.63,-0.0032309539218543515,6~10老,0.0075079848955238735
2016-06-13,1979.06,-0.019116488156897038,6~10老,0.0075079848955238735
2016-06-14,1972.03,-0.0035521914444230918,6~10老,0.0075079848955238735
2016-06-15,1968.83,-0.0016226933667338184,6~10老,0.0075079848955238735
2016-06-16,1951.99,-0.008553303230852793,11~15老,0.008231722719402321
2016-06-17,1953.4,0.000722339766084934,11~15老,0.008231722719402321
2016-06-20,1981.12,0.014190641957612327,11~15老,0.008231722719402321
2016-06-21,1982.7,0.000797528670650971,11~15老,0.008231722719402321
2016-06-22,1992.58,0.004983103848287707,11~15老,0.008231722719402321
2016-06-23,1986.71,-0.0029459293980668155,16~20老,0.01608784733016948
2016-06-24,1925.24,-0.030940600288919873,16~20老,0.01608784733016948
2016-06-27,1926.85,0.0008362593754545067,16~20老,0.01608784733016948
2016-06-28,1936.22,0.004862859070503767,16~20老,0.01608784733016948
2016-06-29,1956.36,0.010401710549420962,16~20老,0.01608784733016948
2016-07-01,1987.32,0.00861268302585838,1~5老,0.011754896127309756
2016-07-04,1995.3,0.004015458003743699,1~5老,0.011754896127309756
2016-07-05,1989.85,-0.002731418834260535,1~5老,0.011754896127309756
2016-07-06,1953.12,-0.018458677789783162,1~5老,0.011754896127309756
2016-07-07,1974.08,0.010731547472761616,1~5老,0.011754896127309756
2016-07-08,1963.1,-0.005562084616631546,6~10老,0.0069538207293576935
2016-07-11,1988.54,0.01295909530844086,6~10老,0.0069538207293576935
2016-07-12,1991.23,0.0013527512647470985,6~10老,0.0069538207293576935
2016-07-13,2005.55,0.007191534880450767,6~10老,0.0069538207293576935
2016-07-14,2008.77,0.0016055446136971074,6~10老,0.0069538207293576935
2016-07-15,2017.26,0.00422646694245743,11~15老,0.002662385727576951
2016-07-18,2021.11,0.0019085293913525536,11~15老,0.002662385727576951
2016-07-19,2016.89,-0.0020879615656742567,11~15老,0.002662385727576951
2016-07-20,2015.46,-0.0007090123903633616,11~15老,0.002662385727576951
2016-07-21,2012.22,-0.0016075734571759925,11~15老,0.002662385727576951
2016-07-22,2010.34,-0.0009342914790629875,16~20老,0.0038308683904853744
2016-07-25,2012.32,0.0009849080255082132,16~20老,0.0038308683904853744
2016-07-26,2027.34,0.007464021626778949,16~20老,0.0038308683904853744
2016-07-27,2025.05,-0.0011295589294345598,16~20老,0.0038308683904853744
2016-07-28,2021.1,-0.0019505691217500676,16~20老,0.0038308683904853744
2016-08-01,2029.61,0.006656118718969761,1~5老,0.008696234852282636
2016-08-02,2019.03,-0.005212824138627559,1~5老,0.008696234852282636
2016-08-03,1994.79,-0.012005765144648683,1~5老,0.008696234852282636
2016-08-04,2000.03,0.002626842925821826,1~5老,0.008696234852282636
2016-08-05,2017.94,0.008954865677014867,1~5老,0.008696234852282636
2016-08-08,2031.12,0.00653141322338624,6~10老,0.002960875692509764
2016-08-09,2043.78,0.006233014297530426,6~10老,0.002960875692509764
2016-08-10,2044.64,0.00042078893031538556,6~10老,0.002960875692509764
2016-08-11,2048.8,0.0020345879959309254,6~10老,0.002960875692509764
2016-08-12,2050.47,0.0008151112846541686,6~10老,0.002960875692509764
2016-08-16,2047.76,-0.0013216482074840386,11~15老,0.004535012437321335
2016-08-17,2043.75,-0.0019582372934328074,11~15老,0.004535012437321335
2016-08-18,2055.47,0.0057345565749233884,11~15老,0.004535012437321335
2016-08-19,2056.24,0.0003746101864781082,11~15老,0.004535012437321335
2016-08-22,2042.16,-0.006847449714041054,11~15老,0.004535012437321335
2016-08-23,2049.93,0.0038047949230226585,16~20老,0.0028517733848612437
2016-08-24,2043.76,-0.003009858873229687,16~20老,0.0028517733848612437
2016-08-25,2042.92,-0.00041100716326769593,16~20老,0.0028517733848612437
2016-08-26,2037.5,-0.002653065220370898,16~20老,0.0028517733848612437
2016-08-29,2032.35,-0.0025276073619632244,16~20老,0.0028517733848612437
2016-09-01,2032.72,-0.0009485660924483108,1~5老,0.005042011014668452
2016-09-02,2038.31,0.002750009839033396,1~5老,0.005042011014668452
2016-09-05,2060.08,0.010680416619650579,1~5老,0.005042011014668452
2016-09-06,2066.53,0.0031309463710147423,1~5老,0.005042011014668452
2016-09-07,2061.88,-0.00225014880016261,1~5老,0.005042011014668452
2016-09-08,2063.73,0.0008972394125748018,6~10老,0.012848243063195142
2016-09-09,2037.87,-0.012530708959020864,6~10老,0.012848243063195142
2016-09-12,1991.48,-0.022763964335310805,6~10老,0.012848243063195142
2016-09-13,1999.36,0.003956856207443682,6~10老,0.012848243063195142
2016-09-19,2015.78,0.008212628040973113,6~10老,0.012848243063195142
