날짜,코스피수익률표준편차(-1~-5),코스피수익률표준편차(-6~-10),코스피수익률표준편차(-11~-15),코스피수익률표준편차(-16~-20)
2015-04-16,0.005184807543138146,0.003718001395771839,0.006772095932192734,0.0021139796750859166
2015-04-17,0.004047262261807514,0.0038138749436104416,0.0048173940049916625,0.004827749485187631
2015-04-20,0.002852122468539529,0.006083811197249292,0.005609124538076522,0.004786286075534315
2015-04-21,0.003314066262796469,0.005737763174893335,0.005463925322363962,0.005697463152833804
2015-04-22,0.003903137402935896,0.00507301319247637,0.005038790661198782,0.006237649285967249
2015-04-23,0.004156574282486977,0.005184807543138146,0.003718001395771839,0.006772095932192734
2015-04-24,0.006057066350508632,0.004047262261807514,0.0038138749436104416,0.0048173940049916625
2015-04-27,0.0074195258968250445,0.002852122468539529,0.006083811197249292,0.005609124538076522
2015-04-28,0.0075096845212817166,0.003314066262796469,0.005737763174893335,0.005463925322363962
2015-04-29,0.00791481040647652,0.003903137402935896,0.00507301319247637,0.005038790661198782
2015-04-30,0.008004619843194888,0.004156574282486977,0.005184807543138146,0.003718001395771839
2015-05-04,0.002589663923551914,0.006057066350508632,0.004047262261807514,0.0038138749436104416
2015-05-06,0.0036214495201580166,0.0074195258968250445,0.002852122468539529,0.006083811197249292
2015-05-07,0.0057018225395157095,0.0075096845212817166,0.003314066262796469,0.005737763174893335
2015-05-08,0.005733082468775671,0.00791481040647652,0.003903137402935896,0.00507301319247637
2015-05-11,0.0056987520847919144,0.008004619843194888,0.004156574282486977,0.005184807543138146
2015-05-12,0.007341664738626506,0.002589663923551914,0.006057066350508632,0.004047262261807514
2015-05-13,0.006958403970504737,0.0036214495201580166,0.0074195258968250445,0.002852122468539529
2015-05-14,0.00603018304091883,0.0057018225395157095,0.0075096845212817166,0.003314066262796469
2015-05-15,0.004400752757259425,0.005733082468775671,0.00791481040647652,0.003903137402935896
2015-05-18,0.005742988268873171,0.0056987520847919144,0.008004619843194888,0.004156574282486977
2015-05-19,0.005464179629049473,0.007341664738626506,0.002589663923551914,0.006057066350508632
2015-05-20,0.00539832576663421,0.006958403970504737,0.0036214495201580166,0.0074195258968250445
2015-05-21,0.005545359478511597,0.00603018304091883,0.0057018225395157095,0.0075096845212817166
2015-05-22,0.007144065978640074,0.004400752757259425,0.005733082468775671,0.00791481040647652
2015-05-26,0.007277947236907129,0.005742988268873171,0.0056987520847919144,0.008004619843194888
2015-05-27,0.007617585516378873,0.005464179629049473,0.007341664738626506,0.002589663923551914
2015-05-28,0.011569469694282351,0.00539832576663421,0.006958403970504737,0.0036214495201580166
2015-05-29,0.010398887865703333,0.005545359478511597,0.00603018304091883,0.0057018225395157095
2015-06-01,0.01009172075533345,0.007144065978640074,0.004400752757259425,0.005733082468775671
2015-06-02,0.0077569574676262625,0.007277947236907129,0.005742988268873171,0.0056987520847919144
2015-06-03,0.00812403842555258,0.007617585516378873,0.005464179629049473,0.007341664738626506
2015-06-04,0.005786898095055038,0.011569469694282351,0.00539832576663421,0.006958403970504737
2015-06-05,0.006665668629099744,0.010398887865703333,0.005545359478511597,0.00603018304091883
2015-06-08,0.006044783136065355,0.01009172075533345,0.007144065978640074,0.004400752757259425
2015-06-09,0.00610951240715207,0.0077569574676262625,0.007277947236907129,0.005742988268873171
